,state,polling_place,latitude,longitude
5301,TAS,Montello,-41.0605,145.898
5302,TAS,Moorleah,-40.981,145.616
5303,TAS,Natone,-41.1701,145.922
5304,TAS,Devonport North West,-41.1728,146.33700000000002
5305,TAS,North Motton,-41.2064,146.109
5306,TAS,Penguin,-41.111999999999995,146.071
5307,TAS,Preston,-41.2972,146.062
5308,TAS,Riana,-41.2015,145.999
5309,TAS,Ridgley,-41.1398,145.83700000000002
5310,TAS,Rocky Cape,-40.905,145.487
5311,TAS,Sisters Beach,-40.9181,145.565
5312,TAS,Sisters Creek,-40.9605,145.586
5313,TAS,Smithton,-40.8427,145.127
5314,TAS,Somerset,-41.0382,145.819
5315,TAS,South Riana,-41.2345,145.977
5316,TAS,Sprent,-41.2627,146.16
5317,TAS,Spreyton,-41.2121,146.344
5318,TAS,Stanley,-40.7603,145.291
5319,TAS,Stowport,-41.1124,145.929
5320,TAS,Sulphur Creek,-41.0935,146.026
5321,TAS,Turners Beach,-41.1589,146.244
5322,TAS,Ulverstone Central,-41.1551,146.172
5323,TAS,Ulverstone East,-41.1546,146.192
5324,TAS,Ulverstone South,-41.162,146.171
5325,TAS,West Ulverstone,-41.1482,146.16
5326,TAS,Devonport West,-41.1864,146.345
5327,TAS,Wynyard West,-40.9867,145.717
5328,TAS,Wivenhoe,-41.068999999999996,145.936
5329,TAS,Wynyard Central,-40.9909,145.72899999999998
5330,TAS,Yolla,-41.1237,145.719
5331,TAS,Battery Point,-42.8916,147.332
5332,TAS,Moonah East,-42.8474,147.308
5333,TAS,Cascades,-42.8951,147.299
5334,TAS,Chigwell,-42.8112,147.24200000000002
5335,TAS,Claremont,-42.7932,147.248
5336,TAS,Collinsvale,-42.8367,147.19799999999998
5337,TAS,New Town West,-42.8615,147.304
5338,TAS,Dynnyrne,-42.8984,147.319
5339,TAS,Fern Tree,-42.9223,147.262
5340,TAS,Glenorchy,-42.8324,147.266
5341,TAS,Glenorchy Central,-42.8332,147.275
5342,TAS,Goodwood,-42.8322,147.293
5343,TAS,Hobart City,-42.8828,147.328
5344,TAS,South Hobart,-42.8949,147.312
5345,TAS,West Hobart South,-42.8878,147.317
5346,TAS,West Hobart Central,-42.8819,147.309
5347,TAS,Lenah Valley,-42.8612,147.29
5348,TAS,Lower Sandy Bay,-42.9087,147.346
5349,TAS,Lutana,-42.8442,147.311
5350,TAS,Moonah,-42.8461,147.296
5351,TAS,Moonah North,-42.838,147.296
5352,TAS,Mount Nelson,-42.9136,147.32299999999998
5353,TAS,Mount Stuart,-42.875,147.299
5354,TAS,New Town,-42.8674,147.312
5355,TAS,Roseneath,-42.7862,147.241
5356,TAS,West Hobart,-42.8812,147.32
5357,TAS,Sandy Bay,-42.8992,147.327
5358,TAS,Sandy Bay Beach,-42.9138,147.355
5359,TAS,North Hobart Central,-42.8728,147.314
5360,TAS,Merton,-42.8455,147.265
5361,TAS,Waimea Heights,-42.909,147.33700000000002
5362,TAS,Windermere,-42.8001,147.259
5363,TAS,Adventure Bay,-43.3458,147.321
5364,TAS,Alonnah,-43.3181,147.244
5365,TAS,Austins Ferry,-42.7745,147.251
5366,TAS,Bellerive,-42.876000000000005,147.371
5367,TAS,Blackmans Bay,-42.9988,147.32
5368,TAS,Bridgewater,-42.7392,147.244
5369,TAS,Cambridge,-42.8362,147.442
5370,TAS,Clarendon Vale,-42.8873,147.44299999999998
5371,TAS,Cradoc,-43.1064,147.034
5372,TAS,Cygnet,-43.162,147.078
5373,TAS,Dover,-43.3105,147.013
5374,TAS,Franklin,-43.0857,147.012
5375,TAS,Gagebrook,-42.7488,147.276
5376,TAS,Geeveston,-43.1625,146.922
5377,TAS,Geilston Bay,-42.8383,147.349
5378,TAS,Glen Huon,-43.0268,146.959
5379,TAS,Mountain River,-42.9614,147.109
5380,TAS,Howden,-43.0191,147.292
5381,TAS,Howrah,-42.8819,147.404
5382,TAS,Huonville,-43.0242,147.045
5383,TAS,Judbury,-42.9982,146.928
5384,TAS,Kettering,-43.1257,147.247
5385,TAS,Kingston,-42.9758,147.312
5386,TAS,Kingston Beach,-42.9815,147.32399999999998
5387,TAS,Lauderdale,-42.9137,147.486
5388,TAS,Lindisfarne Village,-42.8467,147.356
5389,TAS,Lindisfarne,-42.8519,147.363
5390,TAS,Margate,-43.028999999999996,147.263
5391,TAS,Middleton,-43.2311,147.256
5392,TAS,Montagu Bay,-42.8646,147.35299999999998
5393,TAS,Mornington,-42.8563,147.40200000000002
5394,TAS,Ranelagh,-43.0086,147.039
5395,TAS,Risdon Vale,-42.8131,147.35399999999998
5396,TAS,Rokeby,-42.8959,147.43200000000002
5397,TAS,Sandfly,-42.985,147.196
5398,TAS,Sandford,-42.9402,147.495
5399,TAS,Seven Mile Beach,-42.8526,147.511
5400,TAS,Snug,-43.0664,147.255
5401,TAS,South Arm,-43.0264,147.421
5402,TAS,Southport,-43.419,146.96
5403,TAS,Surges Bay,-43.2196,146.998
5404,TAS,Taroona,-42.9433,147.35299999999998
5405,TAS,Tranmere,-42.8911,147.409
5406,TAS,Warrane,-42.8611,147.38299999999998
5407,TAS,Clarence,-42.8784,147.389
5408,TAS,Woodbridge,-43.1601,147.239
5409,TAS,Avoca,-41.7822,147.727
5410,TAS,Bagdad,-42.6249,147.22299999999998
5411,TAS,Beaconsfield,-41.2024,146.819
5412,TAS,Bicheno,-41.8739,148.299
5413,TAS,Bothwell,-42.3819,147.006
5414,TAS,Bracknell,-41.6512,146.94299999999998
5415,TAS,Brighton,-42.6991,147.25799999999998
5416,TAS,Broadmarsh,-42.6567,147.126
5417,TAS,Campania,-42.6671,147.421
5418,TAS,Campbell Town,-41.927,147.494
5419,TAS,Carrick,-41.5309,147.011
5420,TAS,Chudleigh,-41.5572,146.481
5421,TAS,Claude Road,-41.4345,146.276
5422,TAS,Colebrook,-42.5313,147.361
5423,TAS,Coles Bay,-42.1249,148.286
5424,TAS,Copping,-42.82,147.803
5425,TAS,Cressy,-41.6855,147.08100000000002
5426,TAS,Deloraine,-41.5292,146.661
5427,TAS,Dodges Ferry,-42.8485,147.624
5428,TAS,Dromedary,-42.7282,147.179
5429,TAS,Dunalley,-42.887,147.813
5430,TAS,Elizabeth Town,-41.4619,146.564
5431,TAS,Epping,-41.7581,147.349
5432,TAS,Evandale,-41.5672,147.247
5433,TAS,Exeter,-41.2996,146.957
5434,TAS,Fingal,-41.6381,147.97
5435,TAS,Forcett,-42.8062,147.632
5436,TAS,Glengarry,-41.3383,146.871
5437,TAS,Glenora,-42.6969,146.889
5438,TAS,Granton,-42.7498,147.224
5439,TAS,Gravelly Beach,-41.2926,146.97
5440,TAS,Hadspen,-41.5064,147.064
5441,TAS,Hagley,-41.5265,146.903
5442,TAS,Beauty Point,-41.1575,146.822
5443,TAS,Kempton,-42.5326,147.201
5444,TAS,Taranna,-43.038000000000004,147.868
5445,TAS,Lachlan,-42.8304,147.043
5446,TAS,Latrobe,-41.2365,146.415
5447,TAS,Legana,-41.3632,147.047
5448,TAS,Longford,-41.5931,147.122
5449,TAS,Lower Barrington,-41.291000000000004,146.291
5450,TAS,Magra,-42.7559,147.054
5451,TAS,Meander,-41.652,146.61
5452,TAS,Midway Point,-42.7997,147.533
5453,TAS,Mole Creek,-41.5575,146.406
5454,TAS,Molesworth,-42.8038,147.157
5455,TAS,Moriarty,-41.2172,146.481
5456,TAS,New Norfolk,-42.7793,147.064
5457,TAS,New Norfolk North,-42.7743,147.049
5458,TAS,Nubeena,-43.0997,147.745
5459,TAS,Oatlands,-42.2997,147.371
5460,TAS,Orford,-42.5635,147.873
5461,TAS,Ouse,-42.4853,146.711
5462,TAS,Perth,-41.5725,147.173
5463,TAS,Pontville,-42.6839,147.266
5464,TAS,Port Sorell,-41.1654,146.556
5465,TAS,Primrose Sands,-42.8924,147.672
5466,TAS,Queenstown,-42.0802,145.558
5467,TAS,Railton,-41.3526,146.414
5468,TAS,Richmond,-42.7393,147.438
5469,TAS,Rosebery,-41.7798,145.539
5470,TAS,Ross,-42.0314,147.49200000000002
5471,TAS,St Helens,-41.3226,148.249
5472,TAS,St Marys,-41.5797,148.185
5473,TAS,Sassafras,-41.2871,146.503
5474,TAS,Savage River,-41.5119,145.219
5475,TAS,Scamander,-41.4542,148.26
5476,TAS,Sheffield,-41.3807,146.33
5477,TAS,Sidmouth,-41.2221,146.887
5478,TAS,Sorell,-42.7806,147.561
5479,TAS,Strahan,-42.153999999999996,145.32
5480,TAS,Swansea,-42.1245,148.077
5481,TAS,Tea Tree,-42.6895,147.32399999999998
5482,TAS,Triabunna,-42.5082,147.91
5483,TAS,Tullah,-41.7376,145.616
5484,TAS,Tunnack,-42.4565,147.46200000000002
5485,TAS,Waratah,-41.4442,145.531
5486,TAS,Wesley Vale,-41.1888,146.45600000000002
5487,TAS,Westbury,-41.5281,146.83100000000002
5488,TAS,Westerway,-42.6775,146.787
5489,TAS,Wilmot,-41.3864,146.175
5490,TAS,Zeehan,-41.888000000000005,145.34
5491,NT,Alice Springs,-23.7018,133.882
5492,NT,Anula,-12.3911,130.893
5493,NT,Berrimah,-12.4354,130.924
5494,NT,Berry Springs,-12.7178,130.985
5495,NT,Braitling,-23.6788,133.86700000000002
5496,NT,Darwin,-12.4589,130.836
5497,NT,Yirara,-23.9142,133.757
5498,NT,Gillen,-23.7084,133.868
5499,NT,Home Island,-12.1174,96.8965
5500,NT,Howard Springs,-12.4952,131.047
5501,NT,Humpty Doo,-12.5799,131.102
5502,NT,Jabiru,-12.6738,132.833
5503,NT,Karama,-12.3931,130.912
5504,NT,Katherine,-14.4633,132.261
5505,NT,Larrakeyah,-12.4583,130.83
5506,NT,Leanyer,-12.3744,130.9
5507,NT,Ludmilla,-12.4245,130.855
5508,NT,Moil,-12.3839,130.879
5509,NT,Nakara,-12.372,130.878
5510,NT,Nhulunbuy,-12.1836,136.787
5511,NT,Nightcliff,-12.3788,130.852
5512,NT,Driver,-12.4949,130.97299999999998
5513,NT,Parap,-12.4298,130.844
5514,NT,Rapid Creek,-12.3859,130.858
5515,NT,Sadadeen,-23.6985,133.898
5516,NT,Stuart Park,-12.4407,130.845
5517,NT,Tennant Creek,-19.6492,134.189
5518,NT,Wanguri,-12.3699,130.886
5519,NT,West Island,-12.1903,96.8309
5520,ACT,Chapman,-35.3564,149.042
5521,ACT,Chisholm,-35.4187,149.123
5522,ACT,Curtin,-35.3317,149.08
5523,ACT,Deakin,-35.3125,149.111
5524,ACT,Duffy,-35.3347,149.032
5525,ACT,Fadden,-35.4044,149.118
5526,ACT,Farrer,-35.379,149.107
5527,ACT,Gilmore,-35.4147,149.13299999999998
5528,ACT,Gowrie,-35.4136,149.111
5529,ACT,Holder,-35.3348,149.05
5530,ACT,Hughes,-35.3313,149.094
5531,ACT,Kambah North,-35.3784,149.065
5532,ACT,Kambah South,-35.3925,149.06799999999998
5533,ACT,Kambah West,-35.3806,149.053
5534,ACT,Lyons,-35.342,149.076
5535,ACT,Mawson,-35.3585,149.097
5536,ACT,Monash,-35.4151,149.089
5537,ACT,Narrabundah,-35.3286,149.15
5538,ACT,Oaks Estate,-35.3424,149.231
5539,ACT,Pearce,-35.3637,149.089
5540,ACT,Red Hill,-35.3395,149.13299999999998
5541,ACT,Richardson,-35.4287,149.114
5542,ACT,Tharwa,-35.5089,149.067
5543,ACT,Wanniassa,-35.3947,149.086
5544,ACT,Wanniassa Hills,-35.391999999999996,149.096
5545,ACT,Waramanga,-35.355,149.06
5546,ACT,Weston,-35.3412,149.054
5547,ACT,Garran,-35.344,149.10399999999998
5548,ACT,Ainslie North,-35.2543,149.14700000000002
5549,ACT,Braddon,-35.2736,149.14
5550,ACT,Aranda,-35.256,149.08
5551,ACT,Belconnen,-35.2391,149.07399999999998
5552,ACT,Campbell,-35.2903,149.156
5553,ACT,Charnwood,-35.2051,149.03
5554,ACT,City,-35.2767,149.129
5555,ACT,Dickson,-35.2535,149.139
5556,ACT,Evatt,-35.2071,149.076
5557,ACT,Florey,-35.224000000000004,149.041
5558,ACT,Giralang,-35.2137,149.094
5559,ACT,Griffith,-35.3222,149.145
5560,ACT,Holt,-35.2269,149.025
5561,ACT,Kaleen,-35.2248,149.114
5562,ACT,Kaleen South,-35.2351,149.102
5563,ACT,Latham,-35.2202,149.034
5564,ACT,Lyneham,-35.2515,149.125
5565,ACT,Macgregor,-35.2131,149.012
5566,ACT,Macquarie,-35.2501,149.059
5567,ACT,Barton,-35.3151,149.135
5568,ACT,Melba,-35.2083,149.056
5569,ACT,Page,-35.2398,149.042
5570,ACT,Scullin,-35.2335,149.039
5571,ACT,Turner,-35.265,149.126
5572,ACT,Watson,-35.2385,149.155
5573,ACT,Weetangera,-35.2518,149.047
5574,ACT,Yarralumla,-35.3069,149.10299999999998
5575,SA,Flagstaff Hill East,-35.0576,138.616
5576,SA,Wynn Vale,-34.8,138.688
5577,SA,Maslin Beach,-35.2249,138.47899999999998
5578,WA,Bedfordale,-32.1786,116.05
5579,WA,Gosnells West,-32.0747,115.98
5580,WA,Carbunup River,-33.6984,115.189
5581,WA,Coral Bay,-23.1443,113.774
5582,WA,Beechboro,-31.8684,115.936
5583,TAS,Rocherlea,-41.3785,147.122
5584,QLD,Coorparoo,-27.4941,153.061
5585,QLD,Mount Louisa,-19.271,146.748
5586,NSW,Kundabung,-31.2124,152.835
5587,NSW,Parkes Street,-33.8085,151.1
5588,NSW,Rutherford West,-32.7199,151.515
5589,QLD,Corinda South,-27.5492,152.982
5590,NSW,Bligh Park,-33.6393,150.79399999999998
5591,NSW,Springwood North,-33.6902,150.586
5592,NSW,Aminya,-33.7575,151.0
5593,NSW,Sandy Beach,-30.1537,153.185
5594,NSW,Bossley Park South,-33.871,150.874
5595,NSW,Newtown East,-33.8999,151.179
5596,NSW,Newtown North,-33.8961,151.181
5597,ACT,Isabella Plains,-35.4287,149.089
5598,NT,Christmas Island,-10.4235,105.68
5599,NT,Gray,-12.4897,130.98
5600,NT,Tindal,-14.5024,132.394
5601,VIC,Cape Paterson,-38.6695,145.622
5602,VIC,Altona Bay,-37.8709,144.77100000000002
5603,VIC,Glenorden,-37.8839,144.67700000000002
5604,VIC,Manorvale,-37.8936,144.644
5605,VIC,Westlake,-37.6744,144.55200000000002
5606,VIC,Tolmie,-36.9362,146.239
5607,VIC,Findon,-37.6666,145.05100000000002
5608,VIC,Swan Hill West,-35.347,143.54399999999998
5609,VIC,Taylors Lakes,-37.7094,144.79399999999998
5610,NSW,Casula South,-33.9519,150.894
5611,ACT,Calwell,-35.4407,149.118
5612,QLD,Jacobs Well,-27.7796,153.364
5613,SA,Gawler West,-34.5992,138.746
5614,NSW,Cordeaux Heights,-34.4454,150.835
5615,NSW,Warilla East,-34.5495,150.869
5616,VIC,Park Ridge,-37.9184,145.263
5617,VIC,Heathmont High,-37.8382,145.233
5618,VIC,Sunbury East,-37.5809,144.751
5619,VIC,Sunbury Heights,-37.5839,144.705
5620,VIC,Rosebud South,-38.374,144.908
5621,VIC,Wiridjil,-38.6205,143.153
5622,VIC,Mt Martha North,-38.2575,145.041
5623,VIC,Bennettswood,-37.8524,145.126
5624,VIC,Croydon Town,-37.7991,145.282
5625,VIC,Heatherton North,-37.9356,145.082
5626,VIC,Wattle Glen,-37.6688,145.183
5627,WA,Alexander Heights,-31.8303,115.87
5628,WA,Ballajura Central,-31.8355,115.89299999999999
5629,WA,Marangaroo,-31.8292,115.82700000000001
5630,WA,Heathridge East,-31.7664,115.76899999999999
5631,WA,Morley,-31.8916,115.89399999999999
5632,WA,Mirrabooka Central,-31.8546,115.86200000000001
5633,WA,Beckenham,-32.0257,115.961
5634,WA,Leeming East,-32.0708,115.876
5635,WA,Coodanup,-32.5472,115.75
5636,WA,Woodvale North,-31.7842,115.789
5637,WA,Marangaroo Central,-31.8305,115.839
5638,WA,Hilbert,-32.1683,115.99700000000001
5639,WA,Winthrop,-32.0541,115.833
5640,NSW,Summerland Point,-33.1379,151.566
5641,NSW,Malua Bay,-35.7927,150.231
5642,NSW,Broulee,-35.8452,150.173
5643,QLD,Diwan,-16.202,145.412
5644,QLD,Rothwell,-27.2182,153.058
5645,VIC,Cranbourne West,-38.1027,145.268
5646,VIC,Epping South,-37.661,145.035
5647,VIC,Berwick South,-38.054,145.347
5648,VIC,Mt Eliza Central,-38.1724,145.094
5649,SA,Trott Park,-35.0791,138.536
5650,VIC,Hampton Park,-38.0306,145.253
5651,VIC,Langwarrin Park,-38.1508,145.202
5652,TAS,Prospect Vale,-41.4782,147.11
5653,VIC,Gumnut Gully,-37.7633,145.174
5654,VIC,The Pines,-37.7653,145.171
5655,ACT,Bonython,-35.4318,149.083
5656,ACT,Theodore,-35.4477,149.124
5657,VIC,Mandama,-38.2003,144.328
5658,VIC,Kingsley Park,-38.1684,145.156
5659,VIC,Aspendale Gardens,-38.0244,145.114
5660,VIC,Mill Park Heights,-37.6569,145.05100000000002
5661,VIC,Clonbinane,-37.2984,145.069
5662,VIC,Mildura City Central,-34.187,142.158
5663,VIC,Richmond West,-37.8123,144.996
5664,WA,Greenfields,-32.531,115.762
5665,WA,Waikiki,-32.3171,115.751
5666,WA,Leda,-32.2604,115.805
5667,WA,Meadow Springs,-32.5107,115.74600000000001
5668,WA,Seville Grove,-32.1422,115.991
5669,WA,Clifton Park,-33.3083,115.712
5670,WA,Newman North,-23.3542,119.73200000000001
5671,WA,Stratton,-31.8694,116.035
5672,WA,Connolly,-31.7463,115.757
5673,WA,Joondalup,-31.7233,115.762
5674,WA,Geraldton - Spalding,-28.7415,114.63
5675,WA,High Wycombe South,-31.9477,116.006
5676,WA,Victoria Park Central,-31.9838,115.899
5677,WA,Willetton North,-32.0391,115.889
5678,WA,Beechboro West,-31.8717,115.92299999999999
5679,WA,Hamersley East,-31.8481,115.818
5680,WA,Kingsley East,-31.8082,115.802
5682,NSW,Byron Bay South,-28.6671,153.616
5683,NSW,Ocean Shores,-28.5251,153.546
5684,NSW,Narara South,-33.4073,151.336
5685,NSW,Barrack Heights,-34.5596,150.846
5686,NSW,Unanderra,-34.4518,150.841
5687,NSW,Eagle Vale,-34.0339,150.815
5688,NSW,Epping West,-33.7728,151.06799999999998
5689,NSW,Cherrybrook,-33.7314,151.042
5690,NSW,Cherrybrook South,-33.7382,151.05
5691,NSW,Dural,-33.6857,151.026
5692,NSW,Chatswood,-33.7957,151.184
5693,NSW,Chatswood West,-33.7983,151.178
5694,NSW,Hillsborough,-32.9595,151.681
5695,NSW,Erskine Park,-33.8057,150.803
5696,NSW,Sutherland North,-34.027,151.067
5697,NSW,Port Macquarie North Shore,-31.4047,152.874
5698,NSW,Hinchinbrook,-33.9204,150.863
5699,NSW,Basin View,-35.0913,150.564
5700,NSW,Quakers Hill North,-33.7262,150.892
5701,NSW,Blacktown,-33.7901,150.90200000000002
5702,NSW,Barden Ridge,-34.0362,151.006
5703,NSW,Tumut East,-35.3126,148.219
5704,NSW,Yass North,-34.8342,148.912
5705,NSW,Young South,-34.3215,148.291
5706,NSW,Bateau Bay South,-33.3862,151.46200000000002
5707,NSW,Randwick West,-33.9126,151.24
5708,NSW,Claremont Meadows,-33.7738,150.746
5709,NSW,Londonderry,-33.6472,150.736
5710,NSW,Camden Downs,-34.0842,150.691
5711,NSW,Colo Vale,-34.4005,150.487
5712,NSW,Campbelltown,-34.0703,150.816
5713,NSW,Dee Why East,-33.7546,151.292
5714,NSW,Warriewood,-33.6969,151.299
5715,NSW,Baulkham Hills,-33.7795,151.003
5716,NSW,Castle Hill East,-33.7384,151.003
5717,NSW,Eurambie Park,-33.7447,151.03
5718,NSW,Pendle Hill Central,-33.8068,150.954
5719,NSW,Pendle Hill,-33.8096,150.954
5720,NSW,Westmead,-33.8096,150.986
5721,NSW,Mount Hutton,-32.9766,151.66899999999998
5722,NSW,Coomba Park,-32.2405,152.464
5723,NSW,Bonnyrigg Central,-33.8947,150.892
5724,NSW,Mount Annan,-34.0608,150.761
5725,NSW,Narellan Vale,-34.056999999999995,150.74
5726,NSW,Edensor Park,-33.8824,150.876
5727,QLD,Arana Hills,-27.3964,152.964
5728,QLD,Keperra,-27.4149,152.955
5729,QLD,Morayfield East,-27.1159,152.967
5730,QLD,Murrumba Downs,-27.2627,153.00799999999998
5731,QLD,Eight Mile Plains,-27.593000000000004,153.109
5732,QLD,Paradise Point,-27.886,153.394
5733,QLD,Runaway Bay,-27.9111,153.4
5734,QLD,Kuluin,-26.6592,153.058
5735,QLD,Mountain Creek,-26.6913,153.10399999999998
5736,QLD,Banksia Beach,-27.045,153.148
5738,QLD,Runcorn East,-27.5931,153.077
5739,QLD,Slacks Creek,-27.6432,153.153
5740,QLD,Holland Park East,-27.5156,153.07299999999998
5741,QLD,Greenmeadows,-27.5165,153.096
5742,QLD,Glenvale,-27.5634,151.903
5743,QLD,Annandale,-19.3141,146.778
5744,QLD,Alice River,-19.3287,146.601
5745,QLD,Elanora West,-28.1299,153.44899999999998
5746,QLD,Tallai,-28.0746,153.35399999999998
5748,QLD,Worongary,-28.0225,153.343
5749,QLD,Ashmore West,-27.985,153.376
5751,QLD,Alexandra Park,-27.5341,153.21
5752,QLD,Coolnwynpin,-27.5472,153.203
5753,QLD,Hilliard,-27.5418,153.231
5754,QLD,Deception Bay South,-27.2002,153.031
5755,QLD,Boronia Heights,-27.6843,153.018
5756,QLD,Studio Village,-27.9195,153.305
5757,SA,Hillbank,-34.7316,138.684
5758,SA,Golden Grove Central,-34.7938,138.696
5759,SA,Valley View,-34.8413,138.654
5760,SA,Craigmore,-34.6919,138.7
5761,NSW,Blacktown West,-33.7705,150.893
5762,NSW,Chain Valley Bay,-33.1795,151.563
5763,NSW,Budgewoi Central,-33.2332,151.554
5764,QLD,AVEO Durack,-27.58,152.987
5765,QLD,Upper Mt Gravatt,-27.5564,153.08
5766,QLD,Everton Hills,-27.3896,152.965
5767,QLD,Bethania,-27.6861,153.157
5768,QLD,Greenslopes,-27.5068,153.049
5769,QLD,Gabbinbar,-27.5957,151.969
5770,QLD,Stockyard Creek,-27.6685,152.05700000000002
5772,QLD,Broadbeach,-28.0355,153.435
5774,QLD,Mango Hill,-27.2185,153.03
5776,QLD,Peachester,-26.8352,152.866
5777,NT,Katherine East,-14.4632,132.282
5778,NT,Larapinta,-23.6976,133.833
5780,ACT,Gordon,-35.4555,149.08700000000002
5781,NSW,Watanobbi,-33.2712,151.42600000000002
5782,NSW,Temora West,-34.446999999999996,147.524
5783,NSW,Sutherland East,-34.0323,151.064
5784,VIC,Eley Park,-37.8486,145.148
5785,VIC,Glen Park,-37.8345,145.273
5786,VIC,Avondale Heights Central,-37.7587,144.861
5787,VIC,St Helena,-37.6877,145.14
5788,SA,Kilkenny North,-34.8738,138.555
5789,SA,West Croydon,-34.8894,138.559
5791,NSW,Sydney,-33.8731,151.20600000000002
5854,NSW,Hassall Grove,-33.7361,150.84
5856,NSW,Tomakin,-35.8229,150.189
5857,NSW,Alfords Point,-33.9921,151.024
5858,NSW,Woronora Heights,-34.0334,151.026
5859,VIC,Craigieburn South,-37.6084,144.936
5860,VIC,Delahey,-37.7195,144.77200000000002
5861,VIC,Meadow Heights,-37.65,144.923
5862,VIC,Monmia,-37.7174,144.792
5863,VIC,Coral Park,-38.043,145.275
5864,VIC,Rowellyn Park,-38.1042,145.192
5865,VIC,Cambridge,-37.8675,144.67700000000002
5866,VIC,Derrimut Heath,-37.859,144.691
5867,VIC,Berwick Lodge,-38.0314,145.327
5868,VIC,Pakenham Central,-38.0775,145.482
5869,VIC,Somerville East,-38.2243,145.179
5870,WA,Clarkson,-31.6788,115.726
5871,WA,Ocean Reef North,-31.7484,115.735
5873,WA,Lake Clifton,-32.8003,115.691
5874,WA,Canning Vale,-32.0759,115.912
5875,WA,Mirrabooka East,-31.8572,115.874
5876,WA,Bentley Park,-32.0033,115.902
5878,SA,Malvern,-34.9584,138.612
5879,NSW,Bathurst City,-33.4163,149.58
5880,NSW,Thredbo,-36.5063,148.30100000000002
5881,NSW,St Andrews South,-34.0296,150.828
5882,SA,Paralowie West,-34.7566,138.595
5883,NSW,St Helens Park,-34.1109,150.803
5884,NSW,Welby,-34.4409,150.424
5886,NSW,Wattle Grove,-33.9546,150.945
5887,SA,Seaford Rise,-35.2002,138.487
5888,SA,Onkaparinga Hills,-35.1319,138.542
5889,VIC,Dromana Beach,-38.3363,144.958
5890,ACT,Conder,-35.4649,149.09799999999998
5891,NSW,Lake Haven,-33.2426,151.509
5892,SA,One Tree Hill,-34.7135,138.766
5893,QLD,Fairview Heights,-27.5343,151.91
5894,QLD,Kallangur East,-27.2487,153.0
5895,NSW,Jerrabomberra,-35.3864,149.19899999999998
5896,QLD,Moreton Downs,-27.2003,153.017
5897,QLD,Currumbin Waters,-28.1438,153.459
5898,QLD,Pacific Paradise,-26.6119,153.08100000000002
5899,QLD,Ooralea,-21.177,149.142
5900,NSW,Horsley South,-34.4946,150.77700000000002
5901,NSW,Oak Flats East,-34.559,150.83100000000002
5902,VIC,Mornington East,-38.2463,145.061
5903,NSW,Bankstown,-33.9209,151.034
5904,NSW,Forster Keys,-32.2137,152.53799999999998
5905,NSW,Settlement Shores,-31.4304,152.903
5906,VIC,Belvedere Park,-38.1095,145.14700000000002
5907,NSW,Glendenning,-33.7425,150.852
5908,NSW,Wyong East,-33.288000000000004,151.42700000000002
5909,VIC,St Andrews Beach,-38.4218,144.838
5910,NSW,Currans Hill,-34.048,150.769
5911,QLD,Toowong,-27.4853,152.988
5912,QLD,Mansfield,-27.5424,153.106
5913,WA,Warnbro East,-32.3418,115.766
5914,WA,Maddington East,-32.0492,116.009
5915,WA,Halls Head South,-32.5508,115.695
5916,QLD,Springfield,-27.6556,152.917
5917,NSW,Kiama South,-34.6813,150.846
5918,QLD,Meringandan,-27.4398,151.911
5919,NSW,Nowra South,-34.8962,150.61
5920,WA,Geraldton - Cape Burney,-28.8608,114.64200000000001
5921,QLD,Morayfield,-27.1078,152.954
5922,QLD,Murphys Creek,-27.46,152.056
5923,QLD,Jindalee South,-27.5401,152.941
5926,QLD,Stafford West,-27.4077,152.998
5927,QLD,Maroochydore,-26.6546,153.076
5928,NSW,Salamander,-32.7378,152.113
5929,QLD,Eatons Hill,-27.3352,152.96
5930,NSW,North Arm Cove,-32.6651,152.041
5931,NSW,Wirreanda Medowie,-32.7439,151.877
5932,QLD,Norman Gardens,-23.3292,150.534
5934,QLD,Bridgeman Downs,-27.3523,153.004
5935,VIC,Oatlands,-38.0071,145.316
5936,QLD,Curra,-26.0836,152.579
5938,QLD,Kawungan,-25.2977,152.851
5939,QLD,Wartburg,-24.5086,151.94899999999998
5940,QLD,Kepnock,-24.8748,152.377
5941,QLD,Deeragun,-19.2453,146.655
5942,QLD,Condon,-19.336,146.718
5944,QLD,Dakabin,-27.2301,152.981
5946,VIC,The Grange,-37.858000000000004,144.675
5947,VIC,Thomas Chirnside,-37.9034,144.637
5948,VIC,Westgrove,-37.8793,144.659
5949,ACT,Palmerston,-35.1975,149.12
5951,NSW,Belrose North,-33.7277,151.216
5952,NSW,Quakers Hill West,-33.7169,150.887
5953,QLD,Emerald South,-23.5322,148.15200000000002
5954,QLD,Eukey,-28.7754,151.974
5955,QLD,Bedourie,-24.3609,139.471
5956,QLD,Birdsville,-25.9016,139.347
5959,NSW,Abbotsbury,-33.87,150.866
5960,NSW,Macquarie Fields North,-33.9898,150.881
5961,QLD,Lutwyche,-27.4241,153.04
5962,QLD,Rosewood,-27.6359,152.586
5964,NSW,Bonnyrigg Heights,-33.8898,150.868
5965,QLD,Arundel,-27.9443,153.364
5966,QLD,Helensvale North,-27.8968,153.326
5967,NSW,Canley Vale North,-33.8853,150.952
5968,NSW,Swansea Central,-33.092,151.637
5969,VIC,Johnsonville,-37.8203,147.83
5970,NSW,Tura Beach,-36.864000000000004,149.916
