state,polling_place,premises,address,suburb,postcode,wheelchair_access
QLD,Dalby,Dalby Central State School,Jimbour Street,DALBY,4405.0,A
QLD,Dalby North,"Red Cross Centre, Worthington House",North St,DALBY,4405.0,F
QLD,Dalby South,Dalby South State School,Cnr Bunya and Owen Sts,DALBY,4405.0,A
QLD,Dalveen,Dalveen State School,Pine Cres,DALVEEN,4374.0,N
QLD,Dingo,Dingo State School,Kennedy St,DINGO,4702.0,N
QLD,Dirranbandi,Dirranbandi State School,Jane St,DIRRANBANDI,4486.0,F
QLD,Drillham,Drillham State School,Jardine St,DRILLHAM,4424.0,N
QLD,Duaringa,Duaringa State School,Charlotte St,DUARINGA,4702.0,N
QLD,Dulacca,Dulacca State School,North Rd,DULACCA,4425.0,N
QLD,Emerald,Emerald Town Hall,65 Egerton St,EMERALD,4720.0,F
QLD,Emerald North,Emerald North State School,Campbell St,EMERALD,4720.0,F
QLD,Emerald South,Denison State School,16 Gray St,EMERALD,4720.0,F
QLD,Eukey,Eukey Public Hall,Eukey Rd,EUKEY,4380.0,F
QLD,Eulo,Eulo State School,Leo St,EULO,4491.0,A
QLD,Eumamurrin,Eumamurrin Hall,Recreation Grounds,EUMAMURRIN,4455.0,A
QLD,Gindie,Gindie State School,Old Cullen-la-ringo Rd,GINDIE,4702.0,F
QLD,Glen Aplin,Glen Aplin State School,Mount Stirling Rd,GLEN APLIN,4381.0,N
QLD,Glennie Heights,Glennie Heights State School,5 Gillam St,WARWICK,4370.0,F
QLD,Goondiwindi,Goondiwindi Court House,21 Herbert St,GOONDIWINDI,4390.0,N
QLD,Goondiwindi West,Goondiwindi/Waggamba Cultural Centre,Cnr Russell and Short Sts,GOONDIWINDI,4390.0,F
QLD,Guluguba,Guluguba State School,Leichhardt Hwy,GULUGUBA,4418.0,N
QLD,Hannaford,Hannaford State School,Tara-Meandarra Rd,HANNAFORD,4406.0,F
QLD,Hebel,Hebel State School,Maud St,HEBEL,4486.0,F
QLD,Inglestone,Inglestone Community Centre Hall,Westmar Rd,INGLESTONE,4422.0,A
QLD,Inglewood,Inglewood Civic Centre,Elizabeth St,INGLEWOOD,4387.0,A
QLD,Injune,Injune State School,Hutton St,INJUNE,4454.0,F
QLD,Isisford,Isisford State School,St Helena St,ISISFORD,4731.0,A
QLD,Jandowae,Jandowae Memorial Hall,George St,JANDOWAE,4410.0,F
QLD,Jimbour,Jimbour State School,Dalby-Jandowae Rd,JIMBOUR,4352.0,N
QLD,Jundah,Jundah State School,Garrick St,JUNDAH,4736.0,N
QLD,Kaimkillenbun,Kaimkillenbun State School,Messenger St,KAIMKILLENBUN,4406.0,N
QLD,Karara,Karara State School,School Rd,KARARA,4352.0,N
QLD,Killarney,Killarney Senior Citizens Centre,Ailanthus St,KILLARNEY,4373.0,F
QLD,Kogan,Kogan Community Hall,Condamine Rd,KOGAN,4406.0,F
QLD,Kupunn,Kupunn War Memorial Hall,Kupunn Rd,KUPUNN,4405.0,N
QLD,Leyburn,Leyburn State School,Peter St,LEYBURN,4352.0,N
QLD,Macalister,Macalister Q.C.W.A. Hall,Warrego Hwy,MACALISTER,4352.0,N
QLD,Maryvale,Maryvale State School,Taylor St,MARYVALE,4370.0,N
QLD,Massie,Deuchar-Massie Public Hall,Massie-Bony Mountain Rd,MASSIE,4370.0,F
QLD,Meandarra,Meandarra State School,Sara St,MEANDARRA,4422.0,F
QLD,Miles,Miles Civic Centre,Marian St,MILES,4415.0,F
QLD,Millmerran,Millmerran State School,19 Simmons St,MILLMERRAN,4357.0,F
QLD,Mitchell,Mitchell State School,105 Cambridge St,MITCHELL,4465.0,F
QLD,Moonie,Moonie State School,Moonie Hwy,MOONIE,4406.0,A
QLD,Morven,Morven State School,Albert St,MORVEN,4468.0,A
QLD,Muckadilla,Muckadilla State School,Centenary Dr,MUCKADILLA,4461.0,F
QLD,Mungallala,Mungallala State School,21 Redford St,MUNGALLALA,4467.0,N
QLD,Mungindi,Mungindi Community Pre-School,Barwon St,MUNGINDI NSW,2406.0,N
QLD,Murrays Bridge,Murrays Bridge State School,Warwick-Killarney Rd,MURRAYS BRIDGE,4370.0,N
QLD,Pratten,Pratten Public Hall,White St,PRATTEN,4370.0,A
QLD,Quilpie,Quilpie State School,Quarrion St,QUILPIE,4480.0,F
QLD,Rolleston,Rolleston State School,Warrijo St,ROLLESTON,4702.0,A
QLD,Roma,Roma Recreation Centre,Cnr George & Quintin Sts,ROMA,4455.0,F
QLD,Roma School,Roma Junior School,28 Bowen St,ROMA,4455.0,F
QLD,Roma West,TAFE College Jubilee Hall,Cottell Street,ROMA,4455.0,F
QLD,St George,St George State School,Grey St,ST GEORGE,4487.0,F
QLD,St Ruth,St Ruth Hall,Dalby-Cecil Plains Rd,ST RUTH,4405.0,N
QLD,Sapphire,Sapphire Community Hall,Policemans Reserve,SAPPHIRE,4702.0,F
QLD,Springsure,Springsure State School,Eclipse St,SPRINGSURE,4722.0,F
QLD,Stanthorpe,St Pauls Anglican Church Hall,Corundum St,STANTHORPE,4380.0,F
QLD,Stanthorpe South,St Andrews Presbyterian Church Hall,Leslie Pde,STANTHORPE,4380.0,F
QLD,Stanthorpe West,Stanthorpe Blue nursing Service,10 Day Street,STANTHORPE,4380.0,F
QLD,Surat,Surat State School,55 Robert St,SURAT,4417.0,F
QLD,Talwood,Talwood State School,Recreation St,TALWOOD,4496.0,N
QLD,Tambo,Tambo State School,Mitchell St,TAMBO,4478.0,F
QLD,Tara,Tara State School,22 Binnie St,TARA,4421.0,F
QLD,Taroom,Taroom State School,Wolsey St,TAROOM,4420.0,F
QLD,Texas,Texas Memorial Hall,High Street,TEXAS,4385.0,A
QLD,Thallon,Thallon State School,Henry St,THALLON,4497.0,A
QLD,Thargomindah,Thargomindah State School,Dowling St,THARGOMINDAH,4492.0,F
QLD,The Gums,The Gums State School,Coomrith Rd,THE GUMS,4406.0,N
QLD,The Summit,The Summit State School,Taggarts Rd,THE SUMMIT,4377.0,N
QLD,Toobeah,Toobeah Kindergarten,Toobeah-Lundavra Rd,TOOBEAH,4498.0,F
QLD,Wallangarra,Wallangarra State School,50 Callandoon St,WALLANGARRA,4383.0,N
QLD,Wallumbilla,Wallumbilla State School,High St,WALLUMBILLA,4428.0,F
QLD,Wandoan,Wandoan State School,North St,WANDOAN,4419.0,N
QLD,Warra,Warra State School,Robinson St,WARRA,4411.0,F
QLD,Warwick,Warwick Town Hall,Palmerin St,WARWICK,4370.0,F
QLD,Warwick East,Warwick East State School,Fitzroy St,WARWICK,4370.0,A
QLD,Warwick South,Warwick Blue Nursing Service,Cnr Wallace St & Law Rd,WARWICK,4370.0,F
QLD,Warwick West,Warwick West State School,17 George St,WARWICK,4370.0,F
QLD,Willows Gemfields,Willows Gemfields Community Hall,The Reserve,WILLOWS GEMFIELDS,4702.0,F
QLD,Windorah,Windorah State School,Victoria St,WINDORAH,4481.0,N
QLD,Woorabinda,Woorabinda State School,Carbine St,WOORABINDA,4702.0,F
QLD,Wyandra,Wyandra State School,Moody St,WYANDRA,4489.0,N
QLD,Yangan,Yangan School Of Arts Hall,King St,YANGAN,4371.0,N
QLD,Yelarbon,Yelarbon State School,Eena St,YELARBON,4388.0,A
QLD,Yuleba,Bendemere Shire Council Bldg,Creek St,YULEBA,4427.0,A
QLD,Yumborra,Dalby Church of Christ Hall,Nicholson St,DALBY,4405.0,F
QLD,Bonogin,St. Benedict's Catholic Community Hall,2 Wallaby Dr,MUDGEERABA,4213.0,A
QLD,Broadbeach,Broadbeach State School,Old Burleigh Rd,BROADBEACH,4218.0,A
QLD,Burleigh Heads,Burleigh Heads State School,West St,BURLEIGH HEADS,4220.0,A
QLD,Burleigh North,R.S.L. Hall,Sixth Ave,BURLEIGH HEADS,4220.0,A
QLD,Burleigh Waters,Burleigh Waters Community Hall,131 Christine Ave,BURLEIGH WATERS,4220.0,A
QLD,Burleigh West,Smarties Child Care Centre,21 Tallebudgera Creek Rd,WEST BURLEIGH,4219.0,A
QLD,Coolangatta,Senior Citizens Centre,Gerrard St,COOLANGATTA,4225.0,A
QLD,Currumbin,Currumbin State School,Phillip St,CURRUMBIN,4223.0,A
QLD,Currumbin Valley,Currumbin Valley State School,Currumbin Creek Rd,CURRUMBIN VALLEY,4223.0,A
QLD,Currumbin Waters,Elanora Community Centre,26 Galleon Way,CURRUMBIN WATERS,4223.0,A
QLD,Elanora,Elanora State School,K.P. McGrath Dr,ELANORA,4221.0,N
QLD,Elanora High,Elanora State High School,Avocado St,ELANORA,4221.0,A
QLD,Kirra,Coolangatta State School,cnr Miles & Stapylton St,COOLANGATTA,4225.0,A
QLD,Mermaid Beach,Mermaid Beach Community Centre,2439 Gold Coast Hwy,MERMAID BEACH,4218.0,A
QLD,Mermaid Waters,Life Education Centre,89  Sunshine Blvd,MERMAID WATERS,4218.0,A
QLD,Merrimac,Merrimac State School,Boowaggan Rd,MERRIMAC,4226.0,N
QLD,Merrimac High,Merrimac State High School,Dunlop Ct,MERMAID WATERS,4218.0,A
QLD,Miami,Great Hall Miami State High School,Great Hall Dr,MIAMI,4220.0,N
QLD,Miami West,Miami State School,Oceanic Dr,MIAMI,4220.0,A
QLD,Moana Park,Moana Park Kindergarten,12 Kalimna Dr,BROADBEACH WATERS,4218.0,A
QLD,Mudgeeraba,Mudgeeraba Special School,School St,MUDGEERABA,4213.0,A
QLD,Palm Beach,Share-N-Care Centre,Tenth Ave,PALM BEACH,4221.0,A
QLD,Palm Beach North,Palm Beach State School,19th Ave,PALM BEACH,4221.0,N
QLD,Palm Beach South,Palm Beach-Currumbin State High School,Sarawak Ave,PALM BEACH,4221.0,A
QLD,Reedy Creek,King's Christian Centre,68 Gemvale Rd,REEDY CREEK,4228.0,N
QLD,Robina,Robina State School,Killarney Ave,ROBINA,4226.0,A
QLD,Robina North,Robina Common Community Centre,Ron Penhaligon Way,ROBINA,4226.0,A
QLD,Springbrook,Springbrook Community Hall,Gold Coast-Springbrook Rd,SPRINGBROOK,4213.0,N
QLD,Stephens,Stephens Community Centre,Mattocks Rd,STEPHENS,4227.0,A
QLD,Tallai,Mudgeeraba State School,Old Coach Rd,MUDGEERABA,4213.0,N
QLD,Tallebudgera,Tallebudgera State School,Guineas Creek Rd,TALLEBUDGERA,4228.0,A
QLD,Tallebudgera Valley,Tallebudgera Valley Community Hall,Tallebudgera Creek Rd,TALLEBUDGERA VALLEY,4228.0,A
QLD,Tugun,"Tugun Village Community Centre, Land Of Legends Park",Coolangatta Rd,TUGUN,4224.0,A
QLD,Aquinas,Aquinas College,Cnr Edmund Rice/Nerang-Sthpt Rds,ASHMORE,4214.0,F
QLD,Arundel,Arundel State School,Napper Rd,ARUNDEL,4214.0,A
QLD,Arundel East,Woodlands Aged Care Complex,100 Olsen Ave,ARUNDEL,4214.0,F
QLD,Ashmore,Ashmore State School,Currumburra Rd,ASHMORE,4214.0,A
QLD,Ashmore West,Trinity Lutheran Primary School,Cnr Cotlew/Nerang-Southport Rds,ASHMORE,4214.0,A
QLD,Benowa,Benowa State School,Benowa Rd,BENOWA,4217.0,A
QLD,Carrara,Emmanuel College,Birmingham Rd,CARRARA,4211.0,A
QLD,Chevron Island,Somerset House,57 Thomas Dr,SURFERS PARADISE,4217.0,N
QLD,Earle Haven,Earle Haven,62 Lawrence Dr,NERANG,4211.0,A
QLD,Evandale,Gold Coast Admin Centre,Bundall Rd,SURFERS PARADISE,4217.0,A
QLD,Florida Gardens,Gold Coast Police & Citizens Club,180 Monaco St,BROADBEACH WATERS,4218.0,N
QLD,Gilston,Gilston State School,588 Worongary Rd,GILSTON,4211.0,A
QLD,Gold Coast Hospital,Gold Coast Hospital,108 Nerang St,SOUTHPORT,4215.0,F
QLD,Harley Park,Labrador Memorial Senior Citizens Centre,37 Marine Pde,LABRADOR,4215.0,F
QLD,Isle Of Capri,Surfers Paradise State School,St Andrews Ave,SURFERS PARADISE,4217.0,A
QLD,Keebra Park,Keebra Park State High School,Anne St,SOUTHPORT,4215.0,A
QLD,Labrador,Labrador State School,Imperial Pde,LABRADOR,4215.0,A
QLD,Main Beach,Southport Little Nipper Club,Esplanade,MAIN BEACH,4217.0,N
QLD,Musgrave Hill,Southport State High School,Brooke Ave,SOUTHPORT,4215.0,A
QLD,Nerang,Bicentennial Community Centre,Nerang-Southport Rd,NERANG,4211.0,A
QLD,Nerang South,Nerang Police & Citizens Youth Club,Cayuga St,NERANG,4211.0,A
QLD,Southport,Southport Community Centre,Lawson St,SOUTHPORT,4215.0,A
QLD,Southport North,Southport State School,Queens St,SOUTHPORT,4215.0,A
QLD,Southport West,Baptist Church & Education Centre,Cnr Eugaree and Nerang Sts,SOUTHPORT,4215.0,A
QLD,Surfers Paradise,Surfers Paradise Transit Centre,Cnr Beach and Ferny Ave,SURFERS PARADISE,4217.0,A
QLD,Worongary,Worongary State School,Delta Cove Dr,WORONGARY,4213.0,A
QLD,Annerley,Marymac Hall,616 Ipswich Rd,ANNERLEY,4103.0,A
QLD,Annerley Junction,Church of Christ Hall,459 Annerley Rd,ANNERLEY,4103.0,F
QLD,Chelmer,Chelmer Police College,17 Laurel Ave,CHELMER,4068.0,N
QLD,Coopers Plains,Coopers Plains State School,61 Orange Grove Rd,COOPERS PLAINS,4108.0,F
QLD,Corinda,St Joseph's Catholic Church,18 Clewley St,CORINDA,4075.0,F
QLD,Dupre St,Baptist Church Hall,7 Dupre St,UPPER MOUNT GRAVATT,4122.0,A
QLD,Fairfield,Fairfield Christian Family Church Hall,Cross & Sunbeam Sts,FAIRFIELD,4103.0,A
QLD,Graceville,Graceville State School,170 Oxley Rd,GRACEVILLE,4075.0,F
QLD,Graceville West,Scout Hall,30 Young St,GRACEVILLE,4075.0,A
QLD,Greenslopes Hospital,Red Cross Recreation Centre,114 Newdegate St,GREENSLOPES,4120.0,F
QLD,Junction Park,Junction Park State School,Gowrie St,ANNERLEY,4103.0,F
QLD,Kuraby,Kuraby State School,Beenleigh Rd,KURABY,4112.0,A
QLD,Macgregor,Macgregor High School,Blackwattle St,MACGREGOR,4109.0,A
QLD,Market Square,Macgregor State School,McCullough St,MACGREGOR,4109.0,F
QLD,Marshall Road,Marshall Road State School,Kurts St,HOLLAND PARK WEST,4121.0,A
QLD,Moorooka,St Brendan's Catholic Church Hall,Hawtree St,MOOROOKA,4105.0,A
QLD,Moorooka School,Moorooka State School,Sherley St,MOOROOKA,4105.0,N
QLD,Moorvale,Clifton Hill Scout Hall,Vendale Ave,MOOROOKA,4105.0,N
QLD,Robertson,Robertson State School,688 Musgrave Rd,ROBERTSON,4109.0,A
QLD,Rocklea,Rocklea State School,19 Elmes Rd,ROCKLEA,4106.0,A
QLD,Runcorn,Runcorn State School,Mains Rd,SUNNYBANK,4109.0,N
QLD,Runcorn High School,Runcorn High School,Hill Rd,RUNCORN,4113.0,A
QLD,Salisbury,Salisbury State School,19 Cripps St,SALISBURY,4107.0,A
QLD,Sherwood,St Matthew's Anglican Church Hall,Oxley & Sherwood Rds,SHERWOOD,4075.0,F
QLD,Sunnybank,Sunnybank State High School,Gager St,SUNNYBANK,4109.0,A
QLD,Tarragindi,St Aidans Church Hall,Eric Cres,TARRAGINDI,4121.0,A
QLD,Tarragindi East,Australia Lebanese Assn Hall,77 Andrew Ave,TARRAGINDI,4121.0,F
QLD,Tennyson,Tennyson Special School,38 Lofter St,TENNYSON,4105.0,A
QLD,Thompson Estate,St John's Presbyterian Church Hall,23 - 33 King St,ANNERLEY,4103.0,A
QLD,Upper Mt Gravatt,Upper Mt Gravatt State School,1899 Logan Rd,UPPER MOUNT GRAVATT,4122.0,F
QLD,Warrigal Road,Warrigal Road State School,Warrigal Rd,EIGHT MILE PLAINS,4113.0,F
QLD,Wellers Hill,Wellers Hill State School,Toohey Rd,TARRAGINDI,4121.0,A
QLD,Wishart,Wishart Pre School,Colwyn St,WISHART,4122.0,F
QLD,Yeronga,Yeronga State School,122 Park Rd,YERONGA,4104.0,A
QLD,Yeronga West,St Sebastians School,Kadumba St,YERONGA,4104.0,N
QLD,Acacia Ridge,Acacia Ridge State School,Nyngam St,ACACIA RIDGE,4110.0,A
QLD,Acacia Ridge South,Watson Road State School,210 Watson Rd,ACACIA RIDGE,4110.0,N
QLD,Blackstone,Blackstone State School,14 Hill St,BLACKSTONE,4304.0,N
QLD,Bundamba,Bremer Institute of T.A.F.E.,Mary St,BUNDAMBA,4304.0,A
QLD,Bundamba School,Bundamba State School,221 Brisbane Rd,BUNDAMBA,4304.0,A
QLD,Calamvale,Calamvale State School,Beaudesert Rd,CALAMVALE,4116.0,A
QLD,Camira,Camira Preschool,Old Logan Rd,CAMIRA,4300.0,A
QLD,Camira South,Springfield State School,Woodcrest Way,OPOSSUM CREEK,4300.0,A
QLD,Carole Park,Carole Park Preschool,Waterford Rd,WACOL,4076.0,A
QLD,Central School,Ipswich Central State School,Griffiths Rd,IPSWICH,4305.0,A
QLD,Collingwood Park,Collingwood Park State School,Burrel St,COLLINGWOOD PARK,4301.0,A
QLD,Dinmore,Dinmore State School,Earl St,DINMORE,4303.0,A
QLD,Eastern Heights,Catholic Church Hall,Robertson Rd,EASTERN HEIGHTS,4305.0,A
QLD,East Ipswich School,East Ipswich Preschool,Blackwood St,EAST IPSWICH,4305.0,A
QLD,Flinders View,Kelston House Hostel,Ripley Rd,FLINDERS VIEW,4305.0,A
QLD,Forest Lake,Forest Lake State School,Kauri Pl,FOREST LAKE,4078.0,A
QLD,Forest Place Retirement Village,Forest Place Retirement Village,356 Blunder Rd,DURACK,4077.0,A
QLD,Gailes,Hall,83 Old Logan Rd,GAILES,4300.0,N
QLD,Goodna,St Francis Xavier School,Church St,GOODNA,4300.0,A
QLD,Grand Ave,Grand Ave State School,Centennial Way,FOREST LAKE,4078.0,F
QLD,Harrisville,Harrisville State School,Hall St,HARRISVILLE,4307.0,A
QLD,Inala,Inala Preschool,Glenala Rd,DURACK,4077.0,A
QLD,Inala West,Inala West Preschool,Biota St,INALA,4077.0,A
QLD,Ipswich,St Pauls Church Hall,Nicholas & Ellenborough Sts,IPSWICH,4305.0,A
QLD,Ipswich Hospital,Ipswich Hospital,Chelmsford Ave,IPSWICH,4305.0,A
QLD,Kruger School,Kruger Preschool,Kruger Pde,BELLBIRD PARK,4300.0,A
QLD,Newtown Ipswich,Glebe Rd Kindergarten and Pre School,52 Glebe Rd,NEWTOWN,4305.0,N
QLD,North Booval,Trinity Uniting Church,114 Jacaranda St,NORTH BOOVAL,4304.0,A
QLD,Pallara,Pallara State School,282 Ritchie Rd,PALLARA,4110.0,N
QLD,Peak Crossing,Peak Crossing State School,Ipswich-Boonah Rd,PEAK CROSSING,4306.0,A
QLD,Raceview School,Raceview State School,96 Wildey St,RACEVIEW,4305.0,A
QLD,Redbank,Redbank Preschool,19 Brisbane Rd,REDBANK,4301.0,N
QLD,Redbank Plains,Redbank Plains Preschool,Redbank Plains School Rd,REDBANK PLAINS,4301.0,A
QLD,Richlands,Richlands Preschool,Orchard Rd,RICHLANDS,4077.0,A
QLD,Richlands East,Richlands East State School,Barwing St,INALA,4077.0,A
QLD,Riverview,Riverview State School,Old Ipswich Rd,RIVERVIEW,4303.0,A
QLD,Serviceton,Serviceton Preschool,69 Inala Ave,INALA,4077.0,A
QLD,Serviceton South,Serviceton South Preschool,Lorikeet St,INALA,4077.0,A
QLD,Silkstone,Silkstone State School,Molloy St,SILKSTONE,4304.0,N
QLD,West Ipswich,West Ipswich State School,Kennedy St,WEST IPSWICH,4305.0,N
QLD,Aspley West,Aspley State School,Maundrell Tce,ASPLEY,4034.0,N
QLD,Bald Hills,Bald Hills State School,Gympie Rd,BALD HILLS,4036.0,N
QLD,Bald Hills North,St Paul's School,34 Strathpine Rd,BALD HILLS,4036.0,F
QLD,Ballycara,Ballycara Retirement Village,Oyster Point Esp,SCARBOROUGH,4020.0,A
QLD,Bracken Ridge,Bracken Ridge Uniting Church,Pellinore Rd,BRACKEN RIDGE,4017.0,N
QLD,Bracken Ridge East,Bracken Ridge State School,1 Binburra St,BRACKEN RIDGE,4017.0,A
QLD,Bracken Ridge West,North Point Institute of TAFE,157 Norris Rd,BRACKEN RIDGE,4017.0,F
QLD,Bridgeman Downs,Anglican Church Hall,30 Ridley Rd,BRIDGEMAN DOWNS,4035.0,N
QLD,Carseldine,QUT'S Carseldine Campus,Entrance Beams Rd,CARSELDINE,4034.0,N
QLD,Chermside,The Prince Charles Hospital,Rode Rd,CHERMSIDE,4032.0,A
QLD,Chermside Garden Settlement,The Uhl Memorial Hall,930 Gympie Rd,CHERMSIDE,4032.0,N
QLD,Chermside West,Craigslea State High School,Hamilton Rd,CHERMSIDE WEST,4032.0,N
QLD,Clontarf,Clontarf Beach State School,Elizabeth Ave,CLONTARF,4019.0,A
QLD,Clontarf Beach,Grace Primary School,38 Maine Rd,CLONTARF,4019.0,N
QLD,Craigslea,Craigslea Kindergarten,Marban St,CHERMSIDE WEST,4032.0,N
QLD,Kippa-Ring,Kippa-Ring State School,400 Elizabeth Ave,KIPPA-RING,4021.0,N
QLD,Kippa-Ring North,Jumping Jacks Care Centre,McPherson St,KIPPA-RING,4021.0,A
QLD,Kippa-Ring West,Hercules Road State School,Hercules Rd,KIPPA-RING,4021.0,A
QLD,McDowall,McDowall State School,1018 Rode Rd,MCDOWALL,4053.0,A
QLD,Mango Hill,Mango Hill Community Centre,Chermside Rd,MANGO HILL,4503.0,A
QLD,Margate,Humpybong State School,Ernest St,MARGATE,4019.0,N
QLD,Moreton Downs,Moreton Downs State School,Parsons Blvard,DECEPTION BAY,4508.0,F
QLD,Redcliffe,Redcliffe State High School,Oxley Ave,REDCLIFFE,4020.0,A
QLD,Redcliffe Hospital,Redcliffe Hospital,Anzac Ave,REDCLIFFE,4020.0,A
QLD,Rothwell,Grace Lutheran College,Mews Rd,ROTHWELL,4022.0,N
QLD,Scarborough,Scarborough State School,Eversleigh Rd,SCARBOROUGH,4020.0,N
QLD,Scarborough North,Scarborough Freemasons Centre,72 Seaville Ave,SCARBOROUGH,4020.0,N
QLD,Stafford Central,Queen of Apostles School,84 Appleby Rd,STAFFORD,4053.0,A
QLD,Stafford Heights,Stafford Heights State School,95 Redwood St,STAFFORD HEIGHTS,4053.0,N
QLD,Woody Point,Woody Point Memorial Hall,Oxley Ave,WOODY POINT,4019.0,N
QLD,Algester,Algester State School,Endiandra St,ALGESTER,4115.0,N
QLD,Berrinba East,Berrinba East State School,Bardon Rd,BERRINBA,4117.0,A
QLD,Boronia Heights,Boronia Heights State School,Middle Rd,BORONIA HEIGHTS,4124.0,A
QLD,Browns Plains,Browns Plains State School,Mayfair Dr,BROWNS PLAINS,4118.0,A
QLD,Burrowes,Burrowes State School,Third Ave,MARSDEN,4132.0,A
QLD,Crestmead,Crestmead State School,Augusta St,CRESTMEAD,4132.0,A
QLD,Harris Fields,Harris Fields State School,Smith Rd,WOODRIDGE,4114.0,A
QLD,Kingston,Kingston State School,Juers St,KINGSTON,4114.0,F
QLD,Mabel Park,Mabel Park State School,Paradise Rd,SLACKS CREEK,4127.0,A
QLD,Regents Park,Regents Park State School,Emerald Dr,REGENTS PARK,4118.0,F
QLD,Runcorn Heights,Runcorn Heights State School,Nemies Rd,RUNCORN,4113.0,N
QLD,Sunnybank Hills,Sunnybank Hills State School,Symons Rd,SUNNYBANK HILLS,4109.0,F
QLD,Woodridge,Woodridge State High School,Wembley Rd,BERRINBA,4117.0,F
QLD,Woodridge North,Woodridge North State School,Arthur St,WOODRIDGE,4114.0,A
QLD,Yugumbir,Yugumbir State School,Vansittart Rd,REGENTS PARK,4118.0,A
QLD,Brookfield,Brookfield State School,Boscombe Rd,BROOKFIELD,4069.0,A
QLD,Chapel Hill,Chapel Hill State School,Ironbark Rd,CHAPEL HILL,4069.0,F
QLD,Chapel Hill South,Chapel Hill Uniting Church,cnr Chapel Hill and Moggill Rds,CHAPEL HILL,4069.0,N
QLD,Corinda South,Corinda State School,330 Lower Cliveden Ave,OXLEY,4075.0,A
QLD,Darra,Darra State School,Winslow St,DARRA,4076.0,N
QLD,Fig Tree Pocket,Fig Tree Pocket State School,Cubberla St,FIG TREE POCKET,4069.0,F
QLD,Indooroopilly,Indooroopilly Uniting Church Hall,cnr Musgrave Rd & Station Rd,INDOOROOPILLY,4068.0,A
QLD,Indooroopilly East,St Andrew's Anglican Church,cnr Lambert Rd and Fairley St,INDOOROOPILLY,4068.0,A
QLD,Indooroopilly West,Indooroopilly State School Assembly Hall,cnr Moggill Rd and Russell Tce,INDOOROOPILLY,4068.0,F
QLD,Ironside,Ironside State School,2 Hawken Dr,ST LUCIA,4067.0,F
QLD,Jamboree Heights,Jamboree Heights State School,35 Beanland St,JAMBOREE HEIGHTS,4074.0,F
QLD,Jindalee,Jindalee State School,114 Burrendah Rd,JINDALEE,4074.0,A
QLD,Jindalee South,Twelve Apostles Catholic Pre-School,111 Yallambee Rd,JINDALEE,4074.0,F
QLD,Kenmore,Kenmore State School,Moggill Rd,KENMORE,4069.0,A
QLD,Kenmore South,Kenmore South State School,16 Kersley Rd,KENMORE,4069.0,A
QLD,Middle Park,Middle Park State School,Macfarlane St,MIDDLE PARK,4074.0,A
QLD,Moggill,Moggill State Schoo Library,Moggill Rd,MOGGILL,4070.0,A
QLD,Oxley,Oxley Secondary College,81A Seventeen Mile Rocks Rd,OXLEY,4075.0,N
QLD,Oxley South,Oxley State School,Bannerman St,OXLEY,4075.0,A
QLD,Pinjarra Hills,RSL War Veterans Home,2603 Moggill Rd,PINJARRA HILLS,4069.0,F
QLD,Pullenvale,Pullenvale State Pre-School,120 Grandview Rd,PULLENVALE,4069.0,A
QLD,St Lucia,Avalon Theatre,Sir Fred Schonell Dr,ST LUCIA,4067.0,A
QLD,Sinnamon Park,Sinnamon Village,620 Seventeen Mile Rocks Rd,SINNAMON PARK,4073.0,F
QLD,Taringa,Taringa Uniting Church,Rokeby Tce,TARINGA,4068.0,A
QLD,The Gap,The Gap State School,cnr Waterworks Rd & Settlement Rd,THE GAP,4061.0,A
QLD,The Gap East,Payne Road State School,Payne Rd,THE GAP,4061.0,N
QLD,The Gap West,Hilder Road State School,Kaloma Rd,THE GAP,4061.0,A
QLD,Toowong West,Toowong State High School,78 Bywong St,TOOWONG,4066.0,A
QLD,Upper Brookfield,Upper Brookfield State School,496 Upper Brookfield Rd,UPPER BROOKFIELD,4069.0,N
QLD,Baddow,Sunbury State School,Cnr Jupiter & Alice Sts,MARYBOROUGH,4650.0,A
QLD,Banana,Banana State School,Dawson Hwy,BANANA,4702.0,A
QLD,Baralaba,Baralaba State School,Power St,BARALABA,4702.0,A
QLD,Bauple,Bauple State School,Stottenville Rd,BAUPLE,4650.0,A
QLD,Bell Hilltop,Aldridge State High School,Boys Ave,MARYBOROUGH,4650.0,F
QLD,Biggenden,Biggenden State School,Frederick St,BIGGENDEN,4621.0,A
QLD,Biloela,Biloela High School,Gladstone Rd,BILOELA,4715.0,A
