state,electorate,polling_place,polling_place_raw,yes_or_no,yes_n,yes_p,no_n,no_p,formal_n,formal_p,informal_n,informal_p,total_n,total_p
NSW,Parkes,Wilcannia,Wilcannia,No,103,0.32909999999999995,210,0.6709,313,0.9873999999999999,4,0.0126,317,0.0042
NSW,Parkes,Wirrinya,Wirrinya,No,5,0.0962,47,0.9037999999999999,52,1.0,0,0.0,52,0.0007000000000000001
NSW,Parkes,Wongarbon,Wongarbon,No,87,0.2753,229,0.7247,316,1.0,0,0.0,316,0.0042
NSW,Parkes,Special Hospitals,Special Hospitals,No,142,0.3235,297,0.6765000000000001,439,0.9777,10,0.0223,449,0.006
NSW,Parkes,Total Ordinary,Total Ordinary,No,18581,0.3019,42967,0.6981,61548,0.9918,510,0.008199999999999999,62058,0.8306999999999999
NSW,Parkes,ABSENT,ABSENT,No,1569,0.3529,2877,0.6470999999999999,4446,0.9969,14,0.0031,4460,0.059699999999999996
NSW,Parkes,POSTAL,POSTAL,No,657,0.2261,2249,0.7739,2906,0.9965999999999999,10,0.0034000000000000002,2916,0.039
NSW,Parkes,PRE_POLL,PRE_POLL,No,1618,0.3444,3080,0.6556000000000001,4698,0.9939,29,0.0060999999999999995,4727,0.0633
NSW,Parkes,PROVISIONAL,PROVISIONAL,No,167,0.30760000000000004,376,0.6923999999999999,543,0.9926999999999999,4,0.0073,547,0.0073
NSW,Parkes,Division Summary,Division Summary,No,22592,0.30469999999999997,51549,0.6953,74141,0.9924,567,0.0076,74708,0.9505
NSW,Parramatta,Baulkham Hills,Baulkham Hills (Parramatta),No,116,0.4128,165,0.5871999999999999,281,0.9929000000000001,2,0.0070999999999999995,283,0.0037
NSW,Parramatta,Carlingford,Carlingford,Yes,791,0.5123,753,0.4877,1544,0.9923000000000001,12,0.0077,1556,0.020499999999999997
NSW,Parramatta,Carlingford North,Carlingford North,Yes,968,0.5235,881,0.4765,1849,0.9973000000000001,5,0.0027,1854,0.024399999999999998
NSW,Parramatta,Carlingford West,Carlingford West,Yes,1417,0.5128,1346,0.48719999999999997,2763,0.995,14,0.005,2777,0.0366
NSW,Parramatta,Darcy Road,Darcy Road,No,936,0.4778,1023,0.5222,1959,0.9914000000000001,17,0.0086,1976,0.026000000000000002
NSW,Parramatta,Dundas,Dundas,Yes,1082,0.5035000000000001,1067,0.4965,2149,0.9884999999999999,25,0.0115,2174,0.0286
NSW,Parramatta,Dundas Valley,Dundas Valley,Yes,401,0.5201,370,0.4799,771,0.9859,11,0.0141,782,0.0103
NSW,Parramatta,Ermington,Ermington (Parramatta),Yes,76,0.539,65,0.461,141,1.0,0,0.0,141,0.0019
NSW,Parramatta,Ermington Central,Ermington Central,No,924,0.4768,1014,0.5232,1938,0.9898,20,0.0102,1958,0.0258
NSW,Parramatta,Ermington West,Ermington West,No,1249,0.4828,1338,0.5172,2587,0.987,34,0.013000000000000001,2621,0.0345
NSW,Parramatta,Girraween,Girraween,No,1011,0.4727,1128,0.5273,2139,0.9843999999999999,34,0.015600000000000001,2173,0.0286
NSW,Parramatta,Harris Park,Harris Park,Yes,481,0.5692,364,0.43079999999999996,845,0.9758,21,0.0242,866,0.011399999999999999
NSW,Parramatta,Lake Parramatta,Lake Parramatta,No,604,0.4653,694,0.5347,1298,0.9901000000000001,13,0.009899999999999999,1311,0.0173
NSW,Parramatta,Macarthur High,Macarthur High,Yes,957,0.5540999999999999,770,0.4459,1727,0.988,21,0.012,1748,0.023
NSW,Parramatta,Melrose,Melrose,No,421,0.48950000000000005,439,0.5105,860,0.9987999999999999,1,0.0012,861,0.0113
NSW,Parramatta,Northmead,Northmead,No,1537,0.44630000000000003,1907,0.5537,3444,0.9937,22,0.0063,3466,0.045599999999999995
NSW,Parramatta,Northmead High,Northmead High,No,767,0.47259999999999996,856,0.5274,1623,0.9908,15,0.0092,1638,0.0216
NSW,Parramatta,North Rocks Road,North Rocks Road,Yes,1543,0.5036,1521,0.4964,3064,0.9964,11,0.0036,3075,0.0405
NSW,Parramatta,Oatlands,Oatlands,No,1162,0.4598,1365,0.5402,2527,0.9925,19,0.0075,2546,0.0335
NSW,Parramatta,Old Toongabbie,Old Toongabbie,No,2279,0.4775,2494,0.5225,4773,0.9895999999999999,50,0.0104,4823,0.0635
NSW,Parramatta,Parramatta,Parramatta (Parramatta),Yes,805,0.5637,623,0.4363,1428,0.9917,12,0.0083,1440,0.019
NSW,Parramatta,Parramatta East,Parramatta East,No,527,0.46270000000000006,612,0.5373,1139,0.9879000000000001,14,0.0121,1153,0.0152
NSW,Parramatta,Parramatta High,Parramatta High,Yes,188,0.5820000000000001,135,0.418,323,0.9908,3,0.0092,326,0.0043
NSW,Parramatta,Parramatta North,Parramatta North,Yes,854,0.5217,783,0.4783,1637,0.9897,17,0.0103,1654,0.0218
NSW,Parramatta,Pendle Hill,Pendle Hill (Parramatta),No,498,0.4372,641,0.5628,1139,0.9853000000000001,17,0.0147,1156,0.0152
NSW,Parramatta,Pendle Hill Central,Pendle Hill Central (Parramatta),No,76,0.4343,99,0.5657,175,0.9615,7,0.0385,182,0.0024
NSW,Parramatta,Pendle Hill North,Pendle Hill North,No,175,0.3933,270,0.6067,445,0.9978,1,0.0022,446,0.0059
NSW,Parramatta,Rydalmere,Rydalmere,No,679,0.4497,831,0.5503,1510,0.9921,12,0.0079,1522,0.02
NSW,Parramatta,Rydalmere North,Rydalmere North,Yes,1244,0.5082,1204,0.4918,2448,0.9919,20,0.008100000000000001,2468,0.0325
NSW,Parramatta,Sydney,Sydney (Parramatta),Yes,81,0.5364,70,0.4636,151,1.0,0,0.0,151,0.002
NSW,Parramatta,Telopea,Telopea,No,1314,0.4925,1354,0.5075,2668,0.9884999999999999,31,0.0115,2699,0.0355
NSW,Parramatta,Toongabbie East,Toongabbie East,No,430,0.4639,497,0.5361,927,0.9914000000000001,8,0.0086,935,0.0123
NSW,Parramatta,Wentworthville Central,Wentworthville Central,No,277,0.4843,295,0.5157,572,0.9811,11,0.0189,583,0.0077
NSW,Parramatta,Westmead,Westmead (Parramatta),Yes,212,0.6163000000000001,132,0.3837,344,0.9884999999999999,4,0.0115,348,0.0046
NSW,Parramatta,Westmead Hospital,Westmead Hospital,Yes,135,0.5172,126,0.4828,261,0.9962000000000001,1,0.0038,262,0.0034000000000000002
NSW,Parramatta,Westmead North,Westmead North,Yes,364,0.5465,302,0.4535,666,0.9925,5,0.0075,671,0.0088
NSW,Parramatta,Winston Heights,Winston Heights,No,884,0.4778,966,0.5222,1850,0.992,15,0.008,1865,0.0246
NSW,Parramatta,Winston Hills,Winston Hills,No,1644,0.4719,1840,0.5281,3484,0.992,28,0.008,3512,0.0462
NSW,Parramatta,Woodberry Village,Woodberry Village,No,196,0.4215,269,0.5785,465,0.9915,4,0.0085,469,0.0062
NSW,Parramatta,Special Hospitals,Special Hospitals,No,103,0.2986,242,0.7014,345,0.9942,2,0.0058,347,0.0046
NSW,Parramatta,Prison Mobiles,Prison Mobiles,No,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
NSW,Parramatta,Total Ordinary,Total Ordinary,No,29909,0.48700000000000004,31512,0.513,61421,0.9906999999999999,574,0.009300000000000001,61995,0.8162
NSW,Parramatta,ABSENT,ABSENT,Yes,3544,0.5135000000000001,3357,0.4865,6901,0.9934000000000001,46,0.0066,6947,0.0915
NSW,Parramatta,POSTAL,POSTAL,No,1064,0.3239,2221,0.6761,3285,0.9952,16,0.0048,3301,0.0435
NSW,Parramatta,PRE_POLL,PRE_POLL,Yes,1626,0.5069,1582,0.49310000000000004,3208,0.9956999999999999,14,0.0043,3222,0.0424
NSW,Parramatta,PROVISIONAL,PROVISIONAL,Yes,262,0.5424,221,0.4576,483,0.9898,5,0.0102,488,0.0064
NSW,Parramatta,Division Summary,Division Summary,No,36405,0.48350000000000004,38893,0.5165,75298,0.9914000000000001,655,0.0086,75953,0.9490999999999999
NSW,Paterson,Ashtonfield,Ashtonfield,No,632,0.4702,712,0.5297999999999999,1344,0.997,4,0.003,1348,0.0165
NSW,Paterson,Bandon Grove,Bandon Grove,No,40,0.32,85,0.68,125,1.0,0,0.0,125,0.0015
NSW,Paterson,Barrington,Barrington,No,107,0.34740000000000004,201,0.6526000000000001,308,0.9934999999999999,2,0.006500000000000001,310,0.0038
NSW,Paterson,Bobs Farm,Bobs Farm,No,84,0.317,181,0.6829999999999999,265,0.9962000000000001,1,0.0038,266,0.0033
NSW,Paterson,Bolwarra,Bolwarra,No,399,0.40630000000000005,583,0.5937,982,0.9929000000000001,7,0.0070999999999999995,989,0.0121
NSW,Paterson,Booral,Booral,No,108,0.2596,308,0.7404000000000001,416,0.9904999999999999,4,0.0095,420,0.0051
NSW,Paterson,Bulahdelah,Bulahdelah,No,287,0.28559999999999997,718,0.7143999999999999,1005,0.9931,7,0.0069,1012,0.0124
NSW,Paterson,Bungwahl,Bungwahl,No,85,0.3846,136,0.6154,221,0.991,2,0.009000000000000001,223,0.0027
NSW,Paterson,Bunyah,Bunyah,No,17,0.34,33,0.66,50,1.0,0,0.0,50,0.0006
NSW,Paterson,Clarence Town,Clarence Town,No,381,0.3969,579,0.6031,960,0.9937999999999999,6,0.0062,966,0.0118
NSW,Paterson,Coolongolook,Coolongolook,No,44,0.3056,100,0.6944,144,1.0,0,0.0,144,0.0018
NSW,Paterson,Coomba Park,Coomba Park,No,117,0.39390000000000003,180,0.6061,297,0.9867,4,0.013300000000000001,301,0.0037
NSW,Paterson,Corlette,Corlette,No,772,0.4828,827,0.5172,1599,0.9969,5,0.0031,1604,0.0197
NSW,Paterson,Dungog,Dungog,No,586,0.3447,1114,0.6553,1700,0.993,12,0.006999999999999999,1712,0.021
NSW,Paterson,East Maitland,East Maitland,No,350,0.4122,499,0.5878,849,0.993,6,0.006999999999999999,855,0.0105
NSW,Paterson,East Maitland Heights,East Maitland Heights,No,573,0.3996,861,0.6004,1434,0.9895999999999999,15,0.0104,1449,0.0178
NSW,Paterson,East Maitland South,East Maitland South,No,863,0.4901,898,0.5099,1761,0.9954999999999999,8,0.0045000000000000005,1769,0.0217
NSW,Paterson,Eastville,Eastville,No,187,0.3247,389,0.6753,576,0.9948,3,0.0052,579,0.0070999999999999995
NSW,Paterson,Fern Bay,Fern Bay,No,337,0.4065,492,0.5935,829,0.9893000000000001,9,0.010700000000000001,838,0.0103
NSW,Paterson,Fingal Bay,Fingal Bay,No,411,0.4512,500,0.5488000000000001,911,0.9956,4,0.0044,915,0.011200000000000002
NSW,Paterson,Gillieston Heights,Gillieston Heights,No,142,0.33490000000000003,282,0.6651,424,0.9883,5,0.011699999999999999,429,0.0053
NSW,Paterson,Glen William,Glen William,No,25,0.23809999999999998,80,0.7619,105,1.0,0,0.0,105,0.0013
NSW,Paterson,Gloucester,Gloucester,No,448,0.24780000000000002,1360,0.7522,1808,0.9956,8,0.0044,1816,0.0223
NSW,Paterson,Gloucester Hospital,Gloucester Hospital,No,117,0.2918,284,0.7081999999999999,401,1.0,0,0.0,401,0.0049
NSW,Paterson,Grahamstown,Grahamstown,No,300,0.4208,413,0.5792,713,0.9917,6,0.0083,719,0.0088
NSW,Paterson,Gresford,Gresford,No,205,0.35840000000000005,367,0.6416,572,0.9948,3,0.0052,575,0.006999999999999999
NSW,Paterson,Hawks Nest,Hawks Nest,No,377,0.43329999999999996,493,0.5667,870,0.992,7,0.008,877,0.0108
NSW,Paterson,Hinton,Hinton,No,172,0.3197,366,0.6803,538,0.9963,2,0.0037,540,0.0066
NSW,Paterson,Karuah,Karuah,No,324,0.364,566,0.636,890,0.9965999999999999,3,0.0034000000000000002,893,0.0109
NSW,Paterson,Largs,Largs,No,288,0.3972,437,0.6028,725,0.9972,2,0.0028000000000000004,727,0.0089
NSW,Paterson,Lemon Tree Passage,Lemon Tree Passage,No,535,0.4364,691,0.5636,1226,0.9934999999999999,8,0.006500000000000001,1234,0.0151
NSW,Paterson,Lorn,Lorn,No,582,0.4747,644,0.5253,1226,0.9926999999999999,9,0.0073,1235,0.0151
NSW,Paterson,Maitland,Maitland,No,226,0.38439999999999996,362,0.6156,588,0.9865999999999999,8,0.0134,596,0.0073
NSW,Paterson,Maitland Grossmann High,Maitland Grossmann High,No,109,0.35159999999999997,201,0.6484000000000001,310,0.9841,5,0.0159,315,0.0039000000000000003
NSW,Paterson,Maitland High,Maitland High,No,480,0.4293,638,0.5707,1118,0.9954999999999999,5,0.0045000000000000005,1123,0.0138
NSW,Paterson,Maitland Hospital,Maitland Hospital,No,246,0.4241,334,0.5759000000000001,580,0.9898,6,0.0102,586,0.0072
NSW,Paterson,Maitland West,Maitland West,No,455,0.4313,600,0.5687,1055,0.9878,13,0.012199999999999999,1068,0.0131
NSW,Paterson,Mallabula,Mallabula,No,237,0.4129,337,0.5871,574,0.9983,1,0.0017000000000000001,575,0.006999999999999999
NSW,Paterson,Martins Creek,Martins Creek,No,63,0.29719999999999996,149,0.7028,212,0.9953,1,0.004699999999999999,213,0.0026
NSW,Paterson,Medowie,Medowie,No,646,0.4043,952,0.5957,1598,0.9906999999999999,15,0.009300000000000001,1613,0.019799999999999998
NSW,Paterson,Metford,Metford,No,731,0.3858,1164,0.6142,1895,0.9906,18,0.009399999999999999,1913,0.0235
NSW,Paterson,Millers Forest,Millers Forest,No,112,0.40880000000000005,162,0.5912,274,1.0,0,0.0,274,0.0034000000000000002
NSW,Paterson,Morpeth,Morpeth,No,382,0.3996,574,0.6004,956,0.9926999999999999,7,0.0073,963,0.0118
NSW,Paterson,Mount Kanwary,Mount Kanwary,No,63,0.34619999999999995,119,0.6537999999999999,182,0.9945,1,0.0055000000000000005,183,0.0022
NSW,Paterson,Nelson Bay,Nelson Bay,No,514,0.43560000000000004,666,0.5644,1180,0.9915999999999999,10,0.0084,1190,0.0146
NSW,Paterson,Nelson Bay Central,Nelson Bay Central,No,418,0.4578,495,0.5422,913,0.9967,3,0.0033,916,0.011200000000000002
NSW,Paterson,Nelson Bay East,Nelson Bay East,No,148,0.3785,243,0.6214999999999999,391,0.9948999999999999,2,0.0051,393,0.0048
NSW,Paterson,Nelson Bay West,Nelson Bay West,No,203,0.4903,211,0.5097,414,0.9834,7,0.0166,421,0.0052
NSW,Paterson,North Arm Cove,North Arm Cove,No,92,0.3552,167,0.6448,259,1.0,0,0.0,259,0.0032
NSW,Paterson,Pacific Palms,Pacific Palms,No,433,0.4717,485,0.5283,918,0.9892,10,0.0108,928,0.011399999999999999
NSW,Paterson,Paterson,Paterson,No,172,0.3814,279,0.6186,451,0.9956,2,0.0044,453,0.005600000000000001
NSW,Paterson,Raymond Terrace,Raymond Terrace,No,624,0.3849,997,0.6151,1621,0.986,23,0.013999999999999999,1644,0.0202
NSW,Paterson,Raymond Terrace Central,Raymond Terrace Central,No,629,0.38049999999999995,1024,0.6195,1653,0.9922,13,0.0078000000000000005,1666,0.0204
NSW,Paterson,Raymond Terrace East,Raymond Terrace East,No,610,0.4181,849,0.5819,1459,0.9925,11,0.0075,1470,0.018000000000000002
NSW,Paterson,Raymond Terrace North,Raymond Terrace North,No,503,0.35,934,0.65,1437,0.991,13,0.009000000000000001,1450,0.0178
NSW,Paterson,Rookhurst,Rookhurst,No,28,0.2857,70,0.7143,98,1.0,0,0.0,98,0.0012
NSW,Paterson,Rutherford,Rutherford,No,532,0.35609999999999997,962,0.6439,1494,0.992,12,0.008,1506,0.018500000000000003
NSW,Paterson,Rutherford North,Rutherford North,No,920,0.38299999999999995,1482,0.617,2402,0.9869,32,0.0131,2434,0.0298
NSW,Paterson,Rutherford West,Rutherford West,No,200,0.3373,393,0.6627,593,0.9883,7,0.011699999999999999,600,0.0074
NSW,Paterson,Salamander,Salamander,No,412,0.48869999999999997,431,0.5113,843,0.9906,8,0.009399999999999999,851,0.0104
NSW,Paterson,Salamander Bay,Salamander Bay,No,685,0.4255,925,0.5745,1610,0.9937999999999999,10,0.0062,1620,0.0199
NSW,Paterson,Salisbury,Salisbury,No,8,0.1096,65,0.8904000000000001,73,0.9865,1,0.013500000000000002,74,0.0009
NSW,Paterson,Salt Ash,Salt Ash,No,226,0.3429,433,0.6570999999999999,659,0.9984999999999999,1,0.0015,660,0.008100000000000001
NSW,Paterson,Seaham,Seaham,No,385,0.42310000000000003,525,0.5769,910,0.9902,9,0.0098,919,0.0113
NSW,Paterson,Shoal Bay,Shoal Bay,No,418,0.47450000000000003,463,0.5255,881,0.9932,6,0.0068000000000000005,887,0.0109
NSW,Paterson,Soldiers Point,Soldiers Point,No,384,0.4534,463,0.5466,847,0.993,6,0.006999999999999999,853,0.0105
NSW,Paterson,Stratford,Stratford,No,40,0.21739999999999998,144,0.7826000000000001,184,0.9892,2,0.0108,186,0.0023
NSW,Paterson,Stroud,Stroud,No,132,0.2672,362,0.7328,494,0.992,4,0.008,498,0.0060999999999999995
NSW,Paterson,Stroud Road,Stroud Road,No,53,0.2961,126,0.7039,179,1.0,0,0.0,179,0.0022
NSW,Paterson,Sydney,Sydney (Paterson),Yes,26,0.6047,17,0.3953,43,1.0,0,0.0,43,0.0005
NSW,Paterson,Tanilba Bay,Tanilba Bay,No,580,0.3893,910,0.6107,1490,0.9953,7,0.004699999999999999,1497,0.0184
NSW,Paterson,Tea Gardens,Tea Gardens,No,370,0.42869999999999997,493,0.5713,863,0.9976999999999999,2,0.0023,865,0.0106
NSW,Paterson,Telarah,Telarah,No,512,0.3371,1007,0.6629,1519,0.9883,18,0.011699999999999999,1537,0.018799999999999997
NSW,Paterson,Tenambit,Tenambit,No,894,0.3958,1365,0.6042000000000001,2259,0.9891,25,0.0109,2284,0.027999999999999997
NSW,Paterson,Tomago,Tomago,No,38,0.3333,76,0.6667000000000001,114,1.0,0,0.0,114,0.0014000000000000002
NSW,Paterson,Vacy,Vacy,No,144,0.3582,258,0.6418,402,0.9975,1,0.0025,403,0.0049
NSW,Paterson,Wallarobba,Wallarobba,No,40,0.29410000000000003,96,0.7059000000000001,136,1.0,0,0.0,136,0.0017000000000000001
NSW,Paterson,Wards River,Wards River,No,30,0.2632,84,0.7368000000000001,114,1.0,0,0.0,114,0.0014000000000000002
NSW,Paterson,Williamtown,Williamtown,No,237,0.3506,439,0.6494,676,0.9926999999999999,5,0.0073,681,0.0083
NSW,Paterson,Wirreanda Medowie,Wirreanda Medowie,No,724,0.4224,990,0.5776,1714,0.9902,17,0.0098,1731,0.0212
NSW,Paterson,Woodville,Woodville,No,177,0.4204,244,0.5796,421,0.9883,5,0.011699999999999999,426,0.0052
NSW,Paterson,Wootton,Wootton,No,35,0.3333,70,0.6667000000000001,105,1.0,0,0.0,105,0.0013
NSW,Paterson,Special Hospitals,Special Hospitals,No,106,0.2961,252,0.7039,358,0.9754999999999999,9,0.0245,367,0.0045000000000000005
NSW,Paterson,Total Ordinary,Total Ordinary,No,27347,0.397,41539,0.603,68886,0.9924,531,0.0076,69417,0.851
NSW,Paterson,ABSENT,ABSENT,No,2154,0.44409999999999994,2696,0.5559000000000001,4850,0.9941,29,0.0059,4879,0.059800000000000006
NSW,Paterson,POSTAL,POSTAL,No,883,0.314,1929,0.6859999999999999,2812,0.9975,7,0.0025,2819,0.0346
NSW,Paterson,PRE_POLL,PRE_POLL,No,1625,0.38909999999999995,2551,0.6109,4176,0.9962000000000001,16,0.0038,4192,0.051399999999999994
NSW,Paterson,PROVISIONAL,PROVISIONAL,No,120,0.4545,144,0.5455,264,0.9962000000000001,1,0.0038,265,0.0032
NSW,Paterson,Division Summary,Division Summary,No,32129,0.3967,48859,0.6033,80988,0.9928,584,0.0072,81572,0.9689
WA,Pearce,Bellevue,Bellevue (Pearce),No,51,0.3669,88,0.6331,139,0.9789,3,0.021099999999999997,142,0.0018
WA,Pearce,Beverley,Beverley,No,193,0.2368,622,0.7631999999999999,815,0.9926999999999999,6,0.0073,821,0.0102
WA,Pearce,Bindoon,Bindoon,No,220,0.2965,522,0.7034999999999999,742,0.9933,5,0.0067,747,0.009300000000000001
WA,Pearce,Bullsbrook,Bullsbrook,No,500,0.3127,1099,0.6873,1599,0.9926,12,0.0074,1611,0.020099999999999996
WA,Pearce,Carmel,Carmel,No,153,0.465,176,0.535,329,0.9940000000000001,2,0.006,331,0.0040999999999999995
WA,Pearce,Chidlow,Chidlow,No,286,0.3333,572,0.6667000000000001,858,0.9828,15,0.0172,873,0.0109
WA,Pearce,Dale,Dale,No,17,0.1868,74,0.8131999999999999,91,1.0,0,0.0,91,0.0011
WA,Pearce,Darlington,Darlington,Yes,1030,0.5017,1023,0.49829999999999997,2053,0.9956,9,0.0044,2062,0.025699999999999997
WA,Pearce,Ellenbrook,Ellenbrook,No,626,0.36329999999999996,1097,0.6367,1723,0.9937,11,0.0063,1734,0.0216
WA,Pearce,Forrestfield,Forrestfield,No,961,0.3428,1842,0.6572,2803,0.9901000000000001,28,0.009899999999999999,2831,0.0352
WA,Pearce,Forrestfield North,Forrestfield North,No,1169,0.3477,2193,0.6523,3362,0.9906,32,0.009399999999999999,3394,0.042300000000000004
WA,Pearce,Gidgegannup,Gidgegannup,No,383,0.3711,649,0.6289,1032,0.9914000000000001,9,0.0086,1041,0.013000000000000001
WA,Pearce,Gingin,Gingin,No,175,0.27649999999999997,458,0.7234999999999999,633,0.9906,6,0.009399999999999999,639,0.008
WA,Pearce,Glen Forrest,Glen Forrest,No,721,0.4523,873,0.5477000000000001,1594,0.9894,17,0.0106,1611,0.020099999999999996
WA,Pearce,Gooseberry Hill,Gooseberry Hill,No,610,0.444,764,0.556,1374,0.9928,10,0.0072,1384,0.0172
WA,Pearce,Grass Valley,Grass Valley,No,29,0.2028,114,0.7972,143,0.9795,3,0.020499999999999997,146,0.0018
WA,Pearce,Greenhills,Greenhills,No,5,0.08199999999999999,56,0.9179999999999999,61,1.0,0,0.0,61,0.0008
WA,Pearce,Greenmount,Greenmount,No,697,0.4146,984,0.5854,1681,0.9947,9,0.0053,1690,0.021
WA,Pearce,Guilderton,Guilderton,No,83,0.39899999999999997,125,0.601,208,0.9904999999999999,2,0.0095,210,0.0026
WA,Pearce,Helena Valley,Helena Valley,No,568,0.40630000000000005,830,0.5937,1398,0.9922,11,0.0078000000000000005,1409,0.0175
WA,Pearce,Henley Brook,Henley Brook,No,362,0.3771,598,0.6229,960,0.9959,4,0.0040999999999999995,964,0.012
WA,Pearce,Herne Hill,Herne Hill,No,544,0.4646,627,0.5354,1171,0.9823999999999999,21,0.0176,1192,0.0148
WA,Pearce,Kalamunda,Kalamunda,No,1612,0.40490000000000004,2369,0.5951,3981,0.9887999999999999,45,0.011200000000000002,4026,0.0501
WA,Pearce,Kalamunda North,Kalamunda North,No,581,0.42219999999999996,795,0.5778,1376,0.9934999999999999,9,0.006500000000000001,1385,0.0172
WA,Pearce,Karragullen,Karragullen,No,90,0.4036,133,0.5964,223,0.9867,3,0.013300000000000001,226,0.0028000000000000004
WA,Pearce,Koongamia,Koongamia,No,218,0.3328,437,0.6672,655,0.982,12,0.018000000000000002,667,0.0083
WA,Pearce,Lancelin,Lancelin,No,198,0.3455,375,0.6545000000000001,573,0.9965,2,0.0034999999999999996,575,0.0072
WA,Pearce,Ledge Point,Ledge Point,No,38,0.3486,71,0.6514,109,1.0,0,0.0,109,0.0014000000000000002
WA,Pearce,Lesmurdie,Lesmurdie,No,1279,0.4115,1829,0.5885,3108,0.9904000000000001,30,0.0096,3138,0.0391
WA,Pearce,Lower Chittering,Lower Chittering,No,77,0.3667,133,0.6333,210,1.0,0,0.0,210,0.0026
WA,Pearce,Mahogany Creek,Mahogany Creek,No,266,0.4325,349,0.5675,615,0.9887,7,0.0113,622,0.0077
WA,Pearce,Maida Vale,Maida Vale,No,834,0.3774,1376,0.6225999999999999,2210,0.9928,16,0.0072,2226,0.0277
WA,Pearce,Midland,Midland (Pearce),No,223,0.3851,356,0.6149,579,0.9881,7,0.011899999999999999,586,0.0073
WA,Pearce,Mount Helena,Mount Helena,No,478,0.3608,847,0.6392,1325,0.9962000000000001,5,0.0038,1330,0.0166
WA,Pearce,Muchea,Muchea,No,74,0.23120000000000002,246,0.7687999999999999,320,0.9937999999999999,2,0.0062,322,0.004
WA,Pearce,Mundaring,Mundaring,No,811,0.37549999999999994,1349,0.6245,2160,0.9926,16,0.0074,2176,0.0271
WA,Pearce,Northam,Northam,No,640,0.30260000000000004,1475,0.6973999999999999,2115,0.9869,28,0.0131,2143,0.026699999999999998
WA,Pearce,Northam East,Northam East,No,227,0.26239999999999997,638,0.7376,865,0.9976999999999999,2,0.0023,867,0.0108
WA,Pearce,Northam North,Northam North,No,143,0.2504,428,0.7495999999999999,571,0.9879000000000001,7,0.0121,578,0.0072
WA,Pearce,Parkerville,Parkerville,No,351,0.42090000000000005,483,0.5791,834,0.9929000000000001,6,0.0070999999999999995,840,0.0105
WA,Pearce,Perth,Perth (Pearce),No,52,0.44439999999999996,65,0.5556,117,0.975,3,0.025,120,0.0015
WA,Pearce,Pickering Brook,Pickering Brook,No,135,0.4018,201,0.5982,336,0.9882,4,0.0118,340,0.0042
WA,Pearce,Roleystone,Roleystone,No,1313,0.4425,1654,0.5575,2967,0.9936,19,0.0064,2986,0.037200000000000004
WA,Pearce,Rottnest,Rottnest (Pearce),No,32,0.49229999999999996,33,0.5077,65,0.9848,1,0.0152,66,0.0008
WA,Pearce,Sawyers Valley,Sawyers Valley,No,153,0.38539999999999996,244,0.6146,397,0.9925,3,0.0075,400,0.005
WA,Pearce,Seabird,Seabird,No,25,0.3333,50,0.6667000000000001,75,1.0,0,0.0,75,0.0009
WA,Pearce,Stoneville,Stoneville,No,351,0.3782,577,0.6218,928,0.9925,7,0.0075,935,0.0116
WA,Pearce,Stratton,Stratton,No,641,0.32020000000000004,1361,0.6798000000000001,2002,0.995,10,0.005,2012,0.025
WA,Pearce,Swan View,Swan View (Pearce),No,1593,0.3729,2679,0.6271,4272,0.9919,35,0.008100000000000001,4307,0.0536
WA,Pearce,Toodyay,Toodyay,No,459,0.3155,996,0.6845,1455,0.9925,11,0.0075,1466,0.0183
WA,Pearce,Upper Swan,Upper Swan,No,646,0.41359999999999997,916,0.5864,1562,0.988,19,0.012,1581,0.0197
WA,Pearce,Walliston,Walliston,No,585,0.3926,905,0.6074,1490,0.9914000000000001,13,0.0086,1503,0.0187
WA,Pearce,Wattle Grove,Wattle Grove,No,252,0.4172,352,0.5828,604,0.9902,6,0.0098,610,0.0076
