,state,polling_place,latitude,longitude
1962,NSW,Coramba,-30.221480300000003,153.01148830000002
1963,NSW,Corindi,-30.0221,153.194
1964,NSW,Coutts Crossing,-29.832230600000003,152.8900766
1965,NSW,Cowper,-29.5697619,153.07812090000002
1967,NSW,Dundurrabin,-30.19,152.542
1968,NSW,Dunoon,-28.6869,153.316
1969,NSW,Eltham,-28.7633368,153.4077559
1970,NSW,Empire Vale,-28.9127,153.509
1971,NSW,Evans Head,-29.1125,153.42600000000002
1972,NSW,Fairy Hill,-28.7751,152.989
1973,NSW,Glenreagh,-30.0527882,152.9767764
1974,NSW,Goolmangar,-28.7461,153.225
1975,NSW,Goonellabah,-28.8182885,153.3223076
1976,NSW,Goonellabah South,-28.8247,153.326
1977,NSW,Grafton,-29.681868199999997,152.9332865
1978,NSW,Grafton East,-29.6891,152.937
1979,NSW,Grafton North,-29.6720097,152.9362119
1981,NSW,Grevillia,-28.44,152.827
1982,NSW,Gulmarrad,-29.489,153.234
1983,NSW,Harwood Island,-29.4255402,153.24006119999999
1984,NSW,Iluka,-29.4058971,153.3506053
1985,NSW,Jiggi,-28.6780146,153.1816304
1986,NSW,Junction Hill,-29.6441,152.921
1987,NSW,Karangi,-30.252937,153.04718280000003
1988,NSW,Korora,-30.25398,153.13145
1989,NSW,Kyogle,-28.621702399999997,153.0035789
1990,NSW,Kyogle South,-28.6258,153.002
1991,NSW,Lawrence,-29.4912,153.1
1992,NSW,Leeville,-28.9201,153.007
1993,NSW,Lismore,-28.8108,153.278
1994,NSW,Lismore Central,-28.8051,153.285
1995,NSW,Lismore East,-28.8214,153.296
1996,NSW,Lismore Heights,-28.8058403,153.2997523
1997,NSW,Lismore Hospital,-28.8095,153.291
1998,NSW,Lismore North,-28.798666700000002,153.2782919
2000,NSW,Lismore South,-28.8096,153.262
2001,NSW,Lowanna,-30.2063,152.899
2002,NSW,Maclean,-29.4567282,153.1973816
2004,NSW,Mcleans Ridges,-28.7974,153.384
2005,NSW,Mallanganee,-28.906191399999997,152.72022880000003
2006,NSW,Meerschaum Vale,-28.846464899999997,153.4386134
2007,NSW,Modanville,-28.7313511,153.2974935
2008,NSW,Moonee Beach,-30.2094,153.157
2009,NSW,Mullaway,-30.077967200000003,153.1893818
2010,NSW,Nana Glen,-30.1360235,153.00538400000002
2011,NSW,Nimbin,-28.593955100000002,153.22018899999998
2012,NSW,Palmers Island,-29.4196,153.28799999999998
2013,NSW,Rappville,-29.086,152.955
2014,NSW,Red Rock,-29.9861,153.226
2015,NSW,Rosebank,-28.6802137,153.39034669999998
2016,NSW,Rous,-28.8742539,153.4248302
2017,NSW,Sandy Beach,-30.1536713,153.1854721
2018,NSW,South Grafton,-29.7096,152.937
2019,NSW,South Grafton Central,-29.7055,152.936
2024,NSW,Sydney,-33.8730501,151.20645280000002
2025,NSW,Tabulam,-28.8910142,152.5671717
2026,NSW,The Channon,-28.673038899999998,153.2791341
2027,NSW,Tregeagle,-28.8578,153.355
2028,NSW,Tucabia,-29.660999999999998,153.106
2029,NSW,Ulmarra,-29.6292,153.031
2030,NSW,Wardell,-28.952550199999997,153.465405
2031,NSW,Whiporie,-29.2831,152.989
2032,NSW,Wiangaree,-28.5103,152.964
2033,NSW,Wollongbar,-28.8276,153.42
2034,NSW,Woodburn,-29.0714,153.342
2035,NSW,Woodenbong,-28.3894,152.61
2036,NSW,Woolgoolga,-30.1128,153.196
2037,NSW,Wooli,-29.866781300000003,153.26625969999998
2038,NSW,Woombah,-29.3601,153.283
2039,NSW,Wyrallah,-28.8911,153.305
2040,NSW,Yamba,-29.4406,153.35299999999998
2041,NSW,Yamba West,-29.4284,153.328
2042,NSW,Ashley,-29.315,149.806
2043,NSW,Baan Baa,-30.599,149.953
2044,NSW,Ballimore,-32.1937,148.899
2045,NSW,Baradine,-30.9511,149.07
2046,NSW,Bellata,-29.9177,149.796
2047,NSW,Binnaway,-31.5533,149.379
2049,NSW,Boggabilla,-28.6153,150.363
2050,NSW,Boggabri,-30.7059,150.043
2051,NSW,Boomi,-28.7246,149.577
2052,NSW,Bourke,-30.094391700000003,145.9487781
2055,NSW,Breeza,-31.2469581,150.4680477
2056,NSW,Brewarrina,-29.960514399999997,146.85672580000002
2057,NSW,Broken Hill Alma,-31.981959999999997,141.46428
2058,NSW,Broken Hill Central,-31.947,141.455
2059,NSW,Broken Hill East,-31.9445789,141.47086140000002
2060,NSW,Broken Hill Excelsior,-31.9605684,141.4400997
2061,NSW,Broken Hill North,-31.9425,141.46
2063,NSW,Bullarah,-29.4647,149.08
2064,NSW,Burren Junction,-30.1031,148.967
2065,NSW,Carinda,-30.4622,147.69299999999998
2066,NSW,Carroll,-30.9860912,150.4474055
2067,NSW,Cobar,-31.5011,145.836
2069,NSW,Collarenebri,-29.5437,148.578
2070,NSW,Collie,-31.6654,148.297
2071,NSW,Condobolin,-33.0845,147.151
2072,NSW,Coolabah,-31.0247,146.715
2073,NSW,Coolah,-31.8214,149.724
2074,NSW,Coolatai,-29.2514,150.751
2075,NSW,Coonabarabran,-31.2566,149.291
2076,NSW,Coonamble,-30.9558,148.392
2077,NSW,Croppa Creek,-29.1243,150.305
2078,NSW,Cumborah,-29.744,147.77
2079,NSW,Curban,-31.5367,148.643
2080,NSW,Curlewis,-31.1175,150.263
2081,NSW,Dangar Village,-30.334909999999997,149.77399
2083,NSW,Dubbo,-32.2471,148.605
2084,NSW,Dubbo East,-32.2426,148.624
2085,NSW,Dubbo Grove,-32.2685798,148.6116393
2086,NSW,Dubbo North,-32.2408,148.616
2088,NSW,Dubbo South,-32.26,148.611
2089,NSW,Dubbo West,-32.2511722,148.5888004
2090,NSW,Dunedoo,-32.0181,149.392
2091,NSW,Euabalong,-33.0553,146.39700000000002
2092,NSW,Eumungerie,-31.951,148.621
2093,NSW,Fifield,-32.8073,147.459
2094,NSW,Garah,-29.0759,149.634
2095,NSW,Gilgandra,-31.708270000000002,148.660785
2096,NSW,Goodooga,-29.1144,147.454
2097,NSW,Gravesend,-29.5852,150.334
2098,NSW,Gulargambone,-31.3338,148.474
2099,NSW,Gunnedah,-30.975215999999996,150.25062
2101,NSW,Gunnedah South,-30.9915,150.251
2102,NSW,Gwabegar,-30.609668199999998,148.9735267
2103,NSW,Hermidale,-31.5501,146.726
2104,NSW,Lake Cargelligo,-33.2942,146.374
2105,NSW,Lightning Ridge,-29.426025199999998,147.9792875
2107,NSW,Mendooran,-31.8186,149.123
2108,NSW,Menindee,-32.3929,142.4181
2109,NSW,Moree,-29.4648,149.843
2110,NSW,Moree East,-29.4791,149.839
2112,NSW,Moree West,-29.462818100000003,149.8375779
2113,NSW,Mullaley,-31.098901300000005,149.9068246
2114,NSW,Mungindi,-28.978775,149.00078200000002
2115,NSW,Narrabri,-30.3245,149.785
2118,NSW,Narrabri West,-30.3367,149.754
2119,NSW,Narromine,-32.2299,148.24200000000002
2120,NSW,Nevertire,-31.8372,147.719
2121,NSW,North Star,-28.926,150.393
2122,NSW,Nymagee,-32.0654,146.314
2123,NSW,Nyngan,-31.5612,147.189
2124,NSW,Orana Heights,-32.2533,148.628
2125,NSW,Pallamallawa,-29.4732,150.141
2126,NSW,Pilliga,-30.3522,148.889
2127,NSW,Purlewaugh,-31.3463,149.502
2128,NSW,Quambone,-30.9314,147.872
2132,NSW,Rowena,-29.8139,148.912
2140,NSW,Sydney,-33.8730501,151.20645280000002
2141,NSW,Tambar Springs,-31.3486815,149.8281946
2142,NSW,Tomingley,-32.5678,148.222
2143,NSW,Tooraweenah,-31.4356,148.911
2144,NSW,Tottenham,-32.2581,147.351
2145,NSW,Trangie,-32.0326,147.97899999999998
2146,NSW,Tullibigeal,-33.42246110000001,146.7242264
2147,NSW,Walgett,-30.0263,148.119
2148,NSW,Warialda,-29.54092,150.57606
2149,NSW,Warren,-31.7049,147.83700000000002
2150,NSW,Wee Waa,-30.226062,149.44049099999998
2151,NSW,Wilcannia,-31.5584981,143.37782019999997
2152,NSW,Wongarbon,-32.3338,148.759
2154,NSW,Carlingford,-33.7800229,151.0553219
2155,NSW,Carlingford North,-33.772240000000004,151.03701
2156,NSW,Cumberland High,-33.785540000000005,151.03773999999999
2157,NSW,Darcy Road,-33.803315999999995,150.9732425
2159,NSW,Dundas,-33.8038,151.037
2160,NSW,Dundas Valley,-33.7909,151.05100000000002
2161,NSW,Ermington West,-33.8061,151.058
2162,NSW,Granville,-33.83446,151.00512
2163,NSW,Granville East,-33.8481385,151.0106418
2164,NSW,Granville North,-33.8294,151.012
2165,NSW,Granville South,-33.8488183,150.9961068
2166,NSW,Lake Parramatta,-33.79613,151.00446000000002
2167,NSW,Macarthur High,-33.8128,151.01328999999998
2168,NSW,Merrylands,-33.8433,150.999
2169,NSW,Merrylands Central,-33.826,150.97299999999998
2170,NSW,Merrylands East,-33.8421,150.989
2171,NSW,Merrylands North,-33.83764,150.98918
2172,NSW,North Rocks,-33.7688,151.026
2173,NSW,Oatlands,-33.8002,151.023
2174,NSW,Old Toongabbie,-33.787,150.966
2175,NSW,Parramatta Central,-33.8159,151.004
2176,NSW,Parramatta East,-33.8059,151.018
2177,NSW,Parramatta North,-33.804,151.005
2179,NSW,Pendle Hill,-33.8096,150.954
2180,NSW,Pendle Hill Central,-33.8068,150.954
2181,NSW,Pendle Hill North,-33.79717,150.96296
2182,NSW,Pitt Row,-33.82482,150.9916
2183,NSW,Rosehill,-33.8243,151.019
2184,NSW,Rowland Hassall,-33.8175,151.011
2185,NSW,Rydalmere,-33.8142,151.045
2188,NSW,Sydney,-33.8730501,151.20645280000002
2189,NSW,Telopea,-33.7966,151.043
2190,NSW,Toongabbie East,-33.7975,150.97899999999998
2191,NSW,Toongabbie West,-33.7925,150.957
2192,NSW,Wentworthville,-33.8142,150.969
2193,NSW,Wentworthville Central,-33.8064,150.97299999999998
2194,NSW,Westmead,-33.80955,150.98637
2195,NSW,Westmead Central,-33.8054,150.988
2197,NSW,Yates Avenue,-33.7963,151.058
2198,NSW,Abermain,-32.8103887,151.42840680000003
2199,NSW,Anna Bay,-32.7769,152.09
2200,NSW,Ashtonfield,-32.7719399,151.6000628
2201,NSW,Beresfield,-32.8038,151.654
2203,NSW,Bobs Farm,-32.76657,152.01203
2205,NSW,Corlette,-32.7177,152.112
2207,NSW,East Maitland,-32.749,151.585
2208,NSW,East Maitland Central,-32.7474,151.597
2210,NSW,East Maitland South,-32.760374,151.5915656
2211,NSW,Fern Bay,-32.872324600000006,151.7948127
2212,NSW,Gillieston Heights,-32.7520912,151.5305507
2213,NSW,Kurri Kurri,-32.8205326,151.47848369999997
2215,NSW,Lemon Tree Passage,-32.7335873,152.0324618
2216,NSW,Lochinvar,-32.700210999999996,151.45169380000002
2217,NSW,Maitland,-32.7368211,151.5603957
2218,NSW,Medowie,-32.7392331,151.8543005
2219,NSW,Metford,-32.76535560000001,151.6134399
2220,NSW,Millers Forest,-32.7497,151.704
2221,NSW,Morpeth,-32.7262,151.627
2222,NSW,Nelson Bay,-32.721380100000005,152.1402061
2223,NSW,Nelson Bay Central,-32.7218,152.154
2224,NSW,Pelaw Main,-32.8319,151.485
2225,NSW,Raymond Terrace,-32.7668,151.74
2226,NSW,Raymond Terrace Central,-32.7645603,151.7465866
2227,NSW,Raymond Terrace East,-32.7627,151.767
2228,NSW,Raymond Terrace North,-32.7580462,151.755631
2230,NSW,Rutherford,-32.721208600000004,151.5303576
2231,NSW,Rutherford North,-32.7121,151.532
2232,NSW,Rutherford West,-32.7199,151.515
2233,NSW,Salamander,-32.737806400000004,152.11330890000002
2234,NSW,Salamander Bay,-32.723880300000005,152.0799315
2236,NSW,Salt Ash,-32.7878,151.904
2237,NSW,Shoal Bay,-32.7281,152.174
2238,NSW,Somerset,-32.7791565,151.6548765
2241,NSW,Sydney,-33.8730501,151.20645280000002
2242,NSW,Tanilba Bay,-32.729025,152.00422880000002
2243,NSW,Tarro,-32.8101242,151.6628354
2244,NSW,Telarah,-32.7255,151.532
2245,NSW,Tenambit,-32.7422,151.6055
2246,NSW,Thornton,-32.7797,151.641
2247,NSW,Weston,-32.8133,151.459
2248,NSW,Williamtown,-32.80925,151.8456
2249,NSW,Wirreanda Medowie,-32.7439223,151.87698669999997
2250,NSW,Woodberry,-32.7917662,151.6701543
2251,NSW,Abbotsford,-33.8528,151.13
2252,NSW,Ashfield North,-33.8824398,151.12768359999998
2255,NSW,Burwood,-33.8773365,151.0996115
2256,NSW,Burwood East,-33.8757,151.113
2257,NSW,Burwood Park,-33.87198,151.10402
2258,NSW,Chiswick,-33.8541,151.139
2259,NSW,Concord,-33.864000000000004,151.0945
2260,NSW,Concord City,-33.8545749,151.103993
2261,NSW,Concord East,-33.8634,151.107
2262,NSW,Concord North,-33.8397,151.086
2263,NSW,Concord West,-33.8456,151.089
2264,NSW,Croydon South,-33.8871,151.11451100000002
2266,NSW,Drummoyne,-33.8561,151.153
2267,NSW,Drummoyne North,-33.851238,151.15271
2268,NSW,Enfield,-33.8893,151.094
2269,NSW,Five Dock,-33.8667,151.128
2270,NSW,Five Dock Central,-33.868765,151.128655
2271,NSW,Flemington,-33.8658,151.067
2272,NSW,Homebush,-33.8673591,151.0851029
2273,NSW,Homebush North,-33.859026899999996,151.0873602
2274,NSW,Lidcombe,-33.860616,151.0472488
2276,NSW,Lidcombe South,-33.8654,151.045
2277,NSW,Malvern Hill,-33.8837794,151.1103434
2278,NSW,Mortlake,-33.8495,151.10399999999998
2279,NSW,Newington,-33.8409,151.055
2281,NSW,Rhodes,-33.8269,151.089
2282,NSW,Russell Lea,-33.8613,151.142
2283,NSW,Silverwater,-33.841564,151.038377
2286,NSW,Strathfield,-33.8744,151.083
2287,NSW,Strathfield Central,-33.8795903,151.0818069
2288,NSW,Strathfield North,-33.8548,151.092
2289,NSW,Strathfield South,-33.890935999999996,151.084743
2290,NSW,Strathfield West,-33.8770154,151.0704345
2291,NSW,Sydney,-33.8730501,151.20645280000002
2293,NSW,Wareemba,-33.861043,151.133484
2294,NSW,Wentworth Point,-33.8319,151.07399999999998
2295,NSW,Ballina,-28.8676,153.565
2296,NSW,Ballina East,-28.850834999999996,153.5869075
2298,NSW,Ballina West,-28.866305,153.534193
2299,NSW,Bangalow,-28.6859,153.526
2300,NSW,Banora Point,-28.2225,153.545
2301,NSW,Banora Point South,-28.215981099999997,153.52621010000001
2302,NSW,Banora Point West,-28.210224800000002,153.53648130000002
2303,NSW,Bilambil,-28.224,153.468
2304,NSW,Billinudgel,-28.5045,153.525
2306,NSW,Bogangar,-28.3389,153.572
2307,NSW,Brunswick Heads,-28.541239,153.550842
2308,NSW,Burringbar,-28.435785100000004,153.46690159999997
2309,NSW,Byron Bay,-28.6475,153.614
2311,NSW,Byron Bay South,-28.6671,153.616
2312,NSW,Chillingham,-28.3136,153.27700000000002
2313,NSW,Chinderah,-28.228009999999998,153.55698710000001
2314,NSW,Condong,-28.313844899999996,153.43562859999997
2315,NSW,Coorabell,-28.6262791,153.48847609999999
2316,NSW,Crabbes Creek,-28.4572,153.497
2317,NSW,Crystal Creek,-28.3072,153.30700000000002
2319,NSW,Dungay,-28.285330600000005,153.37555769999997
2320,NSW,Durrumbul,-28.5232178,153.44453059999998
2321,NSW,Eureka,-28.6878,153.439
2322,NSW,Ewingsdale,-28.655369,153.5676872
2323,NSW,Federal,-28.650302000000003,153.4550773
2324,NSW,Fernleigh,-28.7675087,153.4985623
2325,NSW,Hastings Point,-28.3562,153.57299999999998
2326,NSW,Kingscliff,-28.2568977,153.5768637
2327,NSW,Kingscliff South,-28.26538,153.56835
2328,NSW,Kunghur,-28.4703,153.253
2329,NSW,Lennox Head,-28.7943,153.591
2330,NSW,Mullumbimby,-28.5486,153.496
2331,NSW,Murwillumbah,-28.329740500000003,153.3912957
2332,NSW,Murwillumbah East,-28.3242912,153.40526459999998
2334,NSW,Murwillumbah West,-28.333000000000002,153.359
2335,NSW,Newrybar,-28.7178,153.532
2336,NSW,Ocean Shores,-28.5251248,153.54565669999997
2337,NSW,Pimlico,-28.9089,153.485
2338,NSW,Pottsville Beach,-28.3776,153.56799999999998
2343,NSW,Stokers Siding,-28.3939344,153.40401830000002
2344,NSW,Suffolk Park,-28.6906,153.613
2345,NSW,Sydney,-33.8730501,151.20645280000002
2346,NSW,Terranora,-28.2407,153.498
2347,NSW,Tintenbar,-28.794984000000003,153.5006459
2348,NSW,Tweed Heads,-28.175556699999998,153.537485
2350,NSW,Tweed Heads South,-28.1952,153.54
2352,NSW,Tweed Heads West,-28.1976,153.506
2353,NSW,Tyalgum,-28.354459600000002,153.2045364
2354,NSW,Uki,-28.41437,153.3351524
2355,NSW,Wilsons Creek,-28.571481199999997,153.42551719999997
2356,NSW,Adjungbilly,-35.0851,148.4
2357,NSW,Alectown,-32.9328,148.24
2358,NSW,Ardlethan,-34.3564,146.90200000000002
2359,NSW,Ariah Park,-34.3477,147.22
2360,NSW,Ashmont,-35.125,147.332
2361,NSW,Barmedman,-34.1457,147.387
2362,NSW,Bedgerabong,-33.3623,147.678
2363,NSW,Billimari,-33.6809,148.616
2365,NSW,Bogan Gate,-33.1054887,147.7979378
2366,NSW,Bribbaree,-34.119592,147.875631
2367,NSW,Caragabal,-33.8459,147.74
2368,NSW,Charles Sturt University,-35.0569,147.349
2369,NSW,Collingullie,-35.0886,147.127
2370,NSW,Coolac,-34.9253,148.165
2371,NSW,Coolamon,-34.8189,147.202
2372,NSW,Cootamundra,-34.6384,148.02700000000002
2374,NSW,Cootamundra West,-34.6355,148.019
2375,NSW,Cowra,-33.8344,148.692
2376,NSW,Cowra North,-33.8278,148.688
2378,NSW,Cowra West,-33.8361,148.659
2380,NSW,Euberta,-35.0588,147.196
2381,NSW,Forbes,-33.385735600000004,148.007941
2382,NSW,Forbes North,-33.362922600000005,148.0115409
2384,NSW,Forbes South,-33.3916521,148.01226819999997
2385,NSW,Forest Hill,-35.1482,147.467
2387,NSW,Ganmain,-34.7929072,147.0389199
2388,NSW,Glenfield Park,-35.1392,147.332
2389,NSW,Gooloogong,-33.6134,148.433
2390,NSW,Greenethorpe,-33.9952,148.405
2391,NSW,Grenfell,-33.8945,148.155
2392,NSW,Gundagai,-35.0577,148.1
2393,NSW,Gundagai South,-35.080096999999995,148.103449
2394,NSW,Harden,-34.5544,148.36751999999998
2395,NSW,Illabo,-34.8136,147.74
2396,NSW,Jugiong,-34.8239,148.3343
2397,NSW,Junee,-34.8695,147.592
2399,NSW,Koorawatha,-34.036,148.558
2400,NSW,Kooringal,-35.1487,147.373
2401,NSW,Kooringal North,-35.1367723,147.3773004
2402,NSW,Ladysmith,-35.2093,147.511
2403,NSW,Lake Albert,-35.1738,147.38
2404,NSW,Lockhart,-35.2223896,146.7138306
2405,NSW,Mangoplah,-35.377309000000004,147.254735
2406,NSW,Marrar,-34.827321999999995,147.3516169
2407,NSW,Morongla Creek,-34.042,148.72899999999998
2408,NSW,Mount Austin,-35.1351,147.352
2409,NSW,Murringo,-34.6033,148.755
2410,NSW,Murrumburrah,-34.5476,148.346
2411,NSW,Nangus,-35.0535,147.908
2412,NSW,Parkes,-33.1355408,148.1729823
2413,NSW,Parkes East,-33.1354,148.19
2414,NSW,Parkes North,-33.1303,148.18
2416,NSW,Parkes South,-33.1478,148.173
2417,NSW,Parkes West,-33.1351,148.17
2418,NSW,Peak Hill,-32.728691,148.1922841
2419,NSW,Pleasant Hills,-35.466735,146.799545
2420,NSW,Quandialla,-34.0107,147.791
2427,NSW,Stockinbingal,-34.4977,147.88299999999998
2428,NSW,Sydney,-33.8730501,151.20645280000002
2429,NSW,Tallimba,-33.992,146.876
2430,NSW,Tarcutta,-35.2769,147.737
2431,NSW,Tatton,-35.154,147.363
2432,NSW,Temora,-34.4446097,147.5352931
2433,NSW,Temora West,-34.446999999999996,147.524
2434,NSW,The Rock,-35.2706717,147.1190122
2435,NSW,Tolland,-35.1463,147.34799999999998
2436,NSW,Trundle,-32.9255,147.71
2437,NSW,Tullamore,-32.6356,147.565
2438,NSW,Tumblong,-35.15,147.998
2439,NSW,Turvey Park,-35.1294,147.357
2440,NSW,Ungarie,-33.6367,146.977
2441,NSW,Uranquinty,-35.1895,147.249
2442,NSW,Wagga Wagga,-35.1067,147.372
2443,NSW,Wagga Wagga North,-35.0965,147.379
2445,NSW,Wagga Wagga South,-35.1194,147.36700000000002
2446,NSW,Wallendbeen,-34.5242,148.161
2447,NSW,Weethalle,-33.8801,146.619
2448,NSW,West Wyalong,-33.9246,147.20600000000002
2449,NSW,Wombat,-34.4249,148.24200000000002
2450,NSW,Woodstock,-33.746,148.849
2451,NSW,Wyalong,-33.9260178,147.2422061
2453,NSW,Yerong Creek,-35.3868,147.061
2454,NSW,Young,-34.3116,148.292
2455,NSW,Young North,-34.3112,148.306
2457,NSW,Young South,-34.3215,148.291
2458,NSW,Avoca Beach,-33.471,151.431
2460,NSW,Booker Bay,-33.5155,151.347
2461,NSW,Copacabana,-33.4842,151.437
2462,NSW,Davistown,-33.4862,151.361
2464,NSW,Empire Bay,-33.5041,151.363
2465,NSW,Erina,-33.4406,151.381
2466,NSW,Erina Heights,-33.4281,151.414
2467,NSW,Erina South,-33.4508,151.377
2468,NSW,Ettalong,-33.5137,151.332
2469,NSW,Ettalong West,-33.503,151.321
2470,NSW,Gosford,-33.428504499999995,151.3431501
2471,NSW,Gosford East,-33.4369,151.349
2473,NSW,Henry Kendall,-33.4215,151.334
2474,NSW,Kariong,-33.4412,151.29
2475,NSW,Kincumber,-33.469,151.394
2476,NSW,Kincumber Central,-33.4653,151.38299999999998
2477,NSW,Mangrove Mountain,-33.3006,151.192
2478,NSW,Mooney Mooney,-33.5235,151.204
2479,NSW,Mount White,-33.4558,151.19799999999998
2480,NSW,Narara South,-33.4073,151.336
2481,NSW,Niagara Park,-33.4379,151.439
2482,NSW,Ocean Beach,-33.5245,151.315
2483,NSW,Peats Ridge,-33.3257,151.232
2484,NSW,Point Clare,-33.4439,151.328
2485,NSW,Pretty Beach,-33.52541,151.3562975
2486,NSW,Saratoga,-33.4749,151.35
2487,NSW,Scaysbrook,-33.470255,151.406608
2488,NSW,Somersby,-33.3584,151.291
2492,NSW,Spencer,-33.4593,151.14700000000002
2493,NSW,Springfield,-33.4294,151.369
2494,NSW,Sydney,-33.8730501,151.20645280000002
2495,NSW,Terrigal,-33.442495,151.437657
2496,NSW,Terrigal Lagoon,-33.4415,151.438
2497,NSW,Terrigal West,-33.4403,151.423
2498,NSW,Umina Beach,-33.52179,151.31615
2499,NSW,Umina Central,-33.5056,151.308
2500,NSW,Umina Mall,-33.5145,151.31799999999998
2501,NSW,Wamberal,-33.4235,151.441
2502,NSW,Woy Woy,-33.4925,151.325
2504,NSW,Woy Woy South,-33.4958,151.309
2505,NSW,Wyoming,-33.409,151.356
2506,NSW,Adamstown Heights,-32.9464,151.707
2507,NSW,Belmont,-33.036751,151.66258200000001
2508,NSW,Belmont Central,-33.0306,151.66299999999998
2509,NSW,Belmont North,-33.0195,151.66899999999998
2510,NSW,Belmont West,-33.026304700000004,151.660156
2511,NSW,Blacksmiths,-33.0721959,151.6542435
2513,NSW,Budgewoi,-33.2263,151.549
2514,NSW,Budgewoi Central,-33.2331493,151.55374790000002
2515,NSW,Buff Point,-33.2302,151.537
2516,NSW,Cardiff,-32.9465,151.658
2517,NSW,Cardiff Heights,-32.9377159,151.68309119999998
2518,NSW,Cardiff North,-32.9372,151.665
2519,NSW,Cardiff South,-32.9526,151.666
2520,NSW,Caves Beach,-33.1036,151.639
2521,NSW,Chain Valley Bay,-33.17948,151.56313
2522,NSW,Charlestown,-32.9652039,151.6970675
2523,NSW,Charlestown East,-32.9707,151.705
2525,NSW,Charlestown South,-32.9679,151.689
2528,NSW,Dudley,-32.9886877,151.7167711
2529,NSW,Eleebana,-32.9902,151.643
2530,NSW,Floraville,-33.0149,151.664
2531,NSW,Garden Suburb,-32.9472461,151.6829753
2532,NSW,Gateshead,-32.983360100000006,151.68945549999998
2533,NSW,Gwandalan,-33.1383,151.58700000000002
2534,NSW,Hillsborough,-32.9595234,151.6805364
2535,NSW,Jewells,-33.0154,151.687
2536,NSW,Kahibah,-32.964543,151.7121739
2537,NSW,Kotara South,-32.945909,151.69491200000002
2538,NSW,Lake Munmorah,-33.1899,151.576
2539,NSW,Mannering Park,-33.1525,151.539
2540,NSW,Marks Point,-33.0574681,151.6495121
2541,NSW,Mount Hutton,-32.9766,151.66899999999998
2543,NSW,Nords Wharf,-33.1336143,151.6045708
2544,NSW,Redhead,-33.0114,151.71200000000002
2545,NSW,San Remo,-33.2153238,151.515207
2547,NSW,Speers Point,-32.960172,151.623426
2548,NSW,Summerland Point,-33.1379099,151.56550959999998
2549,NSW,Swansea,-33.0835855,151.6359335
2550,NSW,Swansea Central,-33.092,151.637
2551,NSW,Sydney,-33.8730501,151.20645280000002
2553,NSW,Valentine,-33.008385100000005,151.64253490000002
2554,NSW,Warners Bay,-32.96822,151.6523955
