StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
QLD,172,Moncrieff,6088,Miami,803,60.1,533,39.9,1336,-1.5
QLD,172,Moncrieff,6085,Miami West (Moncrieff),1321,64.13,739,35.87,2060,-1.44
QLD,172,Moncrieff,6089,Moana Park,1185,73.56,426,26.44,1611,-4.22
QLD,172,Moncrieff,6279,Musgrave Hill (Moncrieff),778,51.8,724,48.2,1502,1.08
QLD,172,Moncrieff,37828,Nerang (Moncrieff),440,54.52,367,45.48,807,-4.95
QLD,172,Moncrieff,31728,Nerang East,582,63.12,340,36.88,922,-2.59
QLD,172,Moncrieff,6092,Nerang South,1437,55.25,1164,44.75,2601,-6.03
QLD,172,Moncrieff,32516,Nerang West (Moncrieff),1338,52.59,1206,47.41,2544,-6.14
QLD,172,Moncrieff,65801,Oxenford MONCRIEFF PPVC,318,60.8,205,39.2,523,-6.31
QLD,172,Moncrieff,58825,Robina MONCRIEFF PPVC,2129,68.02,1001,31.98,3130,-4.08
QLD,172,Moncrieff,65802,Runaway Bay MONCRIEFF PPVC,385,58.96,268,41.04,653,-8.15
QLD,172,Moncrieff,6289,Southport,1023,56.61,784,43.39,1807,-1.78
QLD,172,Moncrieff,32562,Southport MONCRIEFF PPVC,6677,68.17,3118,31.83,9795,-5.15
QLD,172,Moncrieff,6292,Southport West,728,57.37,541,42.63,1269,-3.93
QLD,172,Moncrieff,32564,Special Hospital Team 1,280,75.27,92,24.73,372,0.46
QLD,172,Moncrieff,32565,Special Hospital Team 2,280,74.67,95,25.33,375,-0.19
QLD,172,Moncrieff,32566,Special Hospital Team 3,153,73.21,56,26.79,209,-1.62
QLD,172,Moncrieff,6099,Surfers Paradise,616,55.55,493,44.45,1109,-4.26
QLD,172,Moncrieff,32563,Surfers Paradise PPVC,939,67.65,449,32.35,1388,-2.56
QLD,172,Moncrieff,12028,Worongary,272,52.11,250,47.89,522,-6.77
QLD,173,Moreton,5526,Acacia Ridge South,681,27.32,1812,72.68,2493,-5.49
QLD,173,Moreton,37838,Annerley (Moreton),102,39.23,158,60.77,260,4.84
QLD,173,Moreton,6304,Annerley Junction,349,31.64,754,68.36,1103,-3.75
QLD,173,Moreton,65516,BLV Moreton PPVC,12,40,18,60,30,-11.02
QLD,173,Moreton,14229,Brisbane City (Moreton),96,41.03,138,58.97,234,-0.91
QLD,173,Moreton,58693,Brisbane City MORETON PPVC,709,41.88,984,58.12,1693,-2.34
